protein,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
O42657,-0.0380232,-0.0193292,0.091151,-0.06757,-0.076372,-0.0521298,-0.0976781,-0.00083856,-0.0875905,0.0558852,-0.0141784,0.12564,0.0115238,0.0810232,0.0163953,0.0347428,-0.00667127,0.0921826,0.00188591,0.0325419,-0.0449873,0.108792,0.0646686,-0.0335141
O94582,-0.0188376,-0.0122141,0.0960375,-0.0689894,-0.0763833,-0.0675285,-0.128066,0.00835957,-0.109552,0.0760274,-0.00209057,0.127447,0.00739791,0.133254,0.0436772,0.0320621,-0.00599935,0.092363,0.0101582,0.0412906,-0.058409,0.101038,0.0749004,-0.0370491
P41391,-0.0440787,-0.0191032,0.271672,-0.193603,-0.228527,-0.217879,-0.276371,0.00738766,-0.203729,0.208999,-0.00175671,0.303839,0.00330108,0.286499,0.0905184,0.101897,-0.0410572,0.248878,0.0522875,0.0587722,-0.173451,0.285167,0.142563,-0.0980753
O94395,-0.0148703,-0.017302,0.162183,-0.136873,-0.145841,-0.107436,-0.181061,-0.0200523,-0.120486,0.118141,0.00494774,0.166369,0.000537037,0.168524,0.0537781,0.066461,-0.0271612,0.159659,0.0105036,0.0383346,-0.10207,0.131245,0.107005,-0.0446448
O13743,-0.035306,0.0161809,0.138282,-0.10787,-0.0998111,-0.0981523,-0.136478,0.0112916,-0.10203,0.113037,-0.0119538,0.141412,-0.00729181,0.133775,0.0499133,0.0726738,-0.0324521,0.102926,0.0330513,0.0270731,-0.10468,0.12312,0.0567977,-0.0357243
Q10364,-0.0232517,-0.0121071,0.140607,-0.133149,-0.134844,-0.14151,-0.206941,-0.0169285,-0.137565,0.128083,-0.018659,0.205206,0.0177311,0.164402,0.0340329,0.0681147,-0.0312556,0.145642,0.0354423,0.0376741,-0.137472,0.171651,0.10118,-0.0767046
Q9UUG0,-0.0119373,-0.0166393,0.117679,-0.110005,-0.132025,-0.093838,-0.163137,0.0113033,-0.106288,0.102986,-0.0184459,0.143919,-0.0152111,0.130488,0.0521834,0.061571,-0.00293669,0.11554,0.0298085,0.0443339,-0.116864,0.131585,0.0715979,-0.0377594
O60198,-0.0447326,0.0064253,0.20719,-0.146707,-0.162312,-0.145833,-0.241433,-0.0252825,-0.171391,0.163109,0.00663055,0.236086,0.018895,0.207479,0.0592265,0.0883972,-0.0463694,0.169785,0.0383157,0.0588755,-0.150277,0.187048,0.100092,-0.0731581
Q02061,-0.0472079,-0.0173918,0.24621,-0.226386,-0.226334,-0.218894,-0.314175,-0.00012818,-0.210685,0.198637,-0.00429652,0.318042,0.0171576,0.298724,0.0974848,0.135864,-0.0526737,0.238889,0.0513547,0.0633882,-0.187278,0.287431,0.142916,-0.0830381
O74878,-0.0153304,-0.00160736,0.0731455,-0.0895016,-0.0905462,-0.0667519,-0.104784,-0.000617926,-0.0681074,0.0968392,0.010544,0.0957696,0.00610712,0.0821091,0.0409447,0.0227897,-0.0311041,0.0935175,0.0191991,0.00248833,-0.0503861,0.0909238,0.0726119,-0.0504825
O14285,-0.0356698,-0.0170226,0.173003,-0.157699,-0.196553,-0.146363,-0.23364,0.000970254,-0.165333,0.180951,-0.00445214,0.228785,-0.00384883,0.218479,0.0740881,0.102107,-0.0322426,0.193301,0.0425127,0.0298182,-0.149144,0.197213,0.126336,-0.0836574
O74391,-0.00833587,-0.0132915,0.122118,-0.0791963,-0.111092,-0.0874486,-0.113237,0.00854696,-0.102812,0.0911982,-0.0161987,0.121853,-0.00675398,0.136719,0.0301851,0.0329145,-0.0115448,0.122204,0.0285478,0.0195351,-0.062157,0.124879,0.0724578,-0.035483
Q9USZ6,-0.0134582,-0.00637256,0.0874985,-0.0840763,-0.0925727,-0.0716897,-0.119406,0.00807207,-0.0792045,0.0896936,0.0135969,0.107063,-0.00490478,0.106221,0.0363053,0.0257469,-0.00324833,0.0817484,0.0229401,0.0410657,-0.0590913,0.123994,0.0711367,-0.0248567
Q9P544,-0.0399055,-0.0068034,0.0677224,-0.0806024,-0.0950295,-0.068935,-0.112173,-0.016798,-0.0914079,0.0921876,-0.00692605,0.110477,0.0215025,0.10873,0.010743,0.0502209,-0.0293665,0.0736937,0.0265867,0.00709741,-0.0747256,0.0856254,0.042111,-0.0285616
P11620,-0.0486819,0.00713467,0.132297,-0.0896667,-0.107739,-0.0966917,-0.16417,-0.0104661,-0.0893895,0.0965478,-0.00573992,0.142733,-0.00719293,0.123381,0.0488711,0.0664507,-0.000689186,0.133632,0.0395997,0.0388333,-0.0742232,0.144643,0.0620514,-0.063775
O94365,-0.034479,0.00684765,0.102765,-0.0661768,-0.0860299,-0.0732774,-0.125667,0.00136581,-0.0884512,0.0869533,-0.00481807,0.133932,0.0122175,0.0888271,0.038275,0.0479629,-0.00169018,0.0748398,0.00283695,0.00677878,-0.0719361,0.0929773,0.0467011,-0.0361202
O14301,-0.0509173,0.00494422,0.145554,-0.11081,-0.163753,-0.142714,-0.164757,-0.0152146,-0.14857,0.129912,0.00513296,0.211304,0.00307122,0.187429,0.0559383,0.0584424,-0.0179982,0.172834,0.0156702,0.0401562,-0.140169,0.160922,0.0863652,-0.0795286
O13845,-0.0301285,0.0149161,0.174207,-0.156598,-0.175373,-0.160287,-0.184695,-0.0174169,-0.147433,0.137756,-0.0274922,0.222779,0.00776569,0.187065,0.0695616,0.0849657,-0.0181259,0.16117,0.0137329,0.0457491,-0.135297,0.177079,0.114092,-0.0739322
C6Y4C9,-0.0578895,-0.00151381,0.193469,-0.126799,-0.172504,-0.150745,-0.19008,0.00384457,-0.150766,0.167634,-0.0208814,0.21243,-0.00142625,0.200917,0.04216,0.0964814,-0.0245471,0.153052,0.0462464,0.0270935,-0.126758,0.199825,0.108823,-0.0577935
Q9USU7,-0.0109619,0.00251797,0.126403,-0.124959,-0.115271,-0.104675,-0.141987,-0.0241521,-0.108276,0.115366,0.00944335,0.155275,0.00683923,0.154279,0.0507615,0.0485451,-0.0150009,0.144377,0.031143,0.00988775,-0.115526,0.126111,0.0662662,-0.0582099
Q9UTL4,-0.0338258,0.0146322,0.0948708,-0.0908723,-0.0913849,-0.0635723,-0.114682,-0.00779138,-0.0846416,0.0981395,3.05929e-05,0.133489,-0.00927086,0.10867,0.0188509,0.050017,-0.0144533,0.112581,0.0270344,0.0276317,-0.0526504,0.0986216,0.054164,-0.0433462
P17610,-0.0273632,-0.0227115,0.184673,-0.15435,-0.141952,-0.149844,-0.189366,-0.00685644,-0.161185,0.151325,-0.0182431,0.200264,0.01249,0.187765,0.0754102,0.092317,-0.0216933,0.185295,0.0138601,0.0525557,-0.143969,0.194896,0.0895271,-0.0670443
P78820,-0.0323756,-0.0109987,0.113359,-0.118621,-0.129598,-0.110232,-0.137949,-0.0129235,-0.115755,0.0943843,0.0106693,0.138073,-0.0089466,0.153289,0.0366739,0.0600736,-0.0104325,0.113995,0.00465805,0.0238565,-0.111757,0.118557,0.0897522,-0.0374124
O13877,-0.0311027,0.00861261,0.186921,-0.154531,-0.197609,-0.152691,-0.208231,0.00896218,-0.175733,0.171527,-0.0117319,0.245361,0.0281152,0.214381,0.0832355,0.0717271,-0.0377299,0.177145,0.0341418,0.055261,-0.163447,0.214261,0.137806,-0.051157
Q9C103,-0.0691569,-0.012708,0.189828,-0.169896,-0.204849,-0.171469,-0.238675,-0.00718189,-0.169699,0.186307,0.00571549,0.253808,0.0164815,0.238854,0.0790697,0.0799298,-0.030704,0.204145,0.0308325,0.0585807,-0.178238,0.221337,0.115689,-0.0588811
O13665,-0.0314229,-0.0150054,0.13874,-0.100004,-0.138521,-0.110015,-0.142976,-0.0214104,-0.0944637,0.0986498,0.0129892,0.176858,0.0122222,0.161665,0.0433795,0.0731238,-0.00685127,0.129077,0.0382162,0.0294022,-0.101828,0.159157,0.0642719,-0.0347459
O60126,-0.0706794,0.00237325,0.210699,-0.17563,-0.201094,-0.184872,-0.241024,0.00479023,-0.19665,0.19738,-0.00309053,0.270524,-0.0111614,0.264676,0.0722368,0.0982307,-0.0432222,0.22154,0.0310359,0.0536743,-0.164917,0.216376,0.145562,-0.0810304
Q9P6S6,-0.0314223,-0.0207002,0.117931,-0.0790782,-0.127954,-0.10144,-0.120865,-0.00979026,-0.0976791,0.105886,-0.0248381,0.146663,0.0195759,0.120248,0.0325235,0.030706,-0.0134131,0.0907754,0.0226174,0.0221479,-0.0923663,0.099974,0.0636727,-0.0444636
O13955,-0.0543407,0.00659654,0.155705,-0.126435,-0.140525,-0.154667,-0.196329,0.000385029,-0.162279,0.152111,-0.0105565,0.221007,0.0172704,0.192535,0.061389,0.077316,-0.0163548,0.162562,0.0110791,0.0194978,-0.145506,0.170473,0.0968771,-0.0514437
Q09820,-0.034603,-0.00547322,0.112072,-0.103983,-0.108628,-0.0895835,-0.101437,-0.0112095,-0.107137,0.0663869,-0.0233952,0.130756,0.00418715,0.131181,0.0241479,0.0478618,-0.0117932,0.103093,0.0303443,0.001149,-0.0933717,0.101168,0.0784134,-0.0487899
O14306,-0.0127307,0.0177649,0.0802952,-0.0731237,-0.0849119,-0.0799458,-0.111432,-0.00382922,-0.0888918,0.0907607,-0.0118347,0.125719,-0.0111491,0.0997757,0.0357376,0.0635502,0.00380158,0.0980975,0.035502,0.0173795,-0.0860108,0.109373,0.0542497,-0.0206092
Q9UTJ8,-0.046752,-0.0117832,0.168826,-0.143946,-0.198103,-0.163429,-0.204831,0.00743826,-0.166316,0.159189,-0.0272944,0.240725,-0.0113239,0.23523,0.0675117,0.0974276,-0.0422943,0.180897,0.0142572,0.0502297,-0.137112,0.220573,0.10682,-0.0521739
O94715,-0.0454247,0.00507079,0.149024,-0.127136,-0.114941,-0.117984,-0.170967,-0.0083133,-0.129404,0.103888,-0.00200338,0.19053,-0.0111684,0.139712,0.038355,0.0563632,-0.0371751,0.133109,0.0166523,0.0376464,-0.107892,0.158652,0.106043,-0.0638525
Q9P7D4,-0.0427641,-0.00171384,0.113767,-0.0820259,-0.0971777,-0.087195,-0.142297,-0.00713244,-0.088711,0.0932839,-0.00438629,0.145005,-0.0080298,0.106159,0.0238316,0.0377401,-0.0373396,0.088055,0.0033061,0.0388274,-0.0819103,0.108701,0.0608886,-0.0238106
O14099,-0.0296915,-0.00925828,0.0847873,-0.0833246,-0.0857187,-0.0808531,-0.118792,-0.00416629,-0.0672843,0.0591747,-0.0237594,0.0982328,-0.00200172,0.11804,0.0361083,0.0445293,-0.033412,0.0798329,0.011353,0.0314773,-0.0672405,0.100083,0.0656667,-0.0184693
O94567,-0.0297593,0.00107901,0.158944,-0.10789,-0.154632,-0.105982,-0.172099,-0.00863653,-0.131893,0.133736,-0.0294454,0.194123,0.0192843,0.186316,0.0631195,0.0856463,-0.0190416,0.127994,0.0342653,0.0281858,-0.091538,0.150892,0.070883,-0.0474394
Q10443,-0.0303401,-0.0130797,0.147271,-0.116708,-0.16211,-0.116996,-0.167375,0.00349649,-0.133953,0.12582,0.00236902,0.189963,-0.00535284,0.195591,0.0599859,0.0704385,-0.0243129,0.171789,0.0181201,0.0267199,-0.103631,0.179621,0.111302,-0.051801
Q9Y7Q2,-0.0599508,0.0152538,0.209955,-0.170368,-0.205817,-0.1734,-0.247708,-0.0196056,-0.185386,0.192167,0.00995248,0.235335,0.0281953,0.241721,0.0701429,0.104102,-0.0453391,0.174752,0.0280457,0.0556702,-0.16152,0.227523,0.132217,-0.0892195
O59827,-0.042021,-0.00275557,0.244377,-0.21453,-0.243385,-0.192554,-0.305118,-0.00227734,-0.219248,0.217654,0.00752614,0.287143,0.0157433,0.272195,0.0721289,0.128815,-0.0235303,0.231804,0.0328937,0.0776785,-0.185954,0.255219,0.169193,-0.0738116
Q92352,-0.0581601,-0.0235514,0.166292,-0.17275,-0.160623,-0.1344,-0.21272,0.013081,-0.151364,0.18101,0.00616899,0.230453,-0.0101832,0.223704,0.079787,0.0839418,-0.0473981,0.183735,0.0256798,0.0544304,-0.123569,0.215518,0.0980444,-0.0772276
Q9US05,-0.0244131,0.000999671,0.108799,-0.0841619,-0.0900996,-0.0709993,-0.128962,-0.00991437,-0.0876687,0.0887332,-0.0101211,0.114435,-0.010151,0.0956876,0.0228745,0.0470569,-0.014888,0.0909129,0.0280805,0.00540934,-0.0748766,0.128568,0.0655121,-0.0543061
Q9C1X0,-0.0310318,-0.00232622,0.111401,-0.0706193,-0.116132,-0.0889551,-0.144956,0.00961559,-0.0873138,0.106872,-0.016288,0.127202,0.0195327,0.124125,0.0549654,0.062729,-0.00299921,0.103224,-1.3044e-06,0.0125304,-0.0672782,0.129841,0.0727735,-0.055051
O74970,-0.0317078,0.00184927,0.165661,-0.114617,-0.141368,-0.108399,-0.195588,-0.00877722,-0.128935,0.143393,-0.0165664,0.204554,-0.0125405,0.18975,0.0359569,0.0537555,-0.0140166,0.149758,0.01331,0.0512933,-0.107365,0.178386,0.0982419,-0.0353828
O74968,-0.0527652,0.00790067,0.161416,-0.131525,-0.127777,-0.112949,-0.184165,-0.0197606,-0.111122,0.141135,0.0114622,0.177605,0.00532111,0.172706,0.040237,0.0741525,-0.0048516,0.135829,0.00720528,0.0479391,-0.100845,0.171222,0.089602,-0.063729
Q9UTL3,-0.042313,-0.0157615,0.0953845,-0.107913,-0.09673,-0.0821334,-0.133664,0.00418227,-0.118003,0.1073,-0.0144005,0.116008,0.0269321,0.137595,0.0352459,0.0516082,-0.0392864,0.130186,0.0054381,0.00571705,-0.0830364,0.122746,0.0794474,-0.0375032
O74374,-0.0132223,-0.0221735,0.0858167,-0.0953534,-0.0853766,-0.0876055,-0.129596,-0.017605,-0.0990525,0.064605,0.00747693,0.125965,0.015986,0.10059,0.0388893,0.0336068,-0.030851,0.0979741,9.91949e-05,0.0422036,-0.0590262,0.0988015,0.0502892,-0.0486609
P23635,-0.0136991,-0.0127598,0.136527,-0.107116,-0.105536,-0.101182,-0.144988,-0.0217723,-0.0912209,0.11232,-0.00405266,0.149134,-0.00189687,0.134324,0.029825,0.0531149,-0.00102879,0.118739,0.00149185,0.0180777,-0.098481,0.127282,0.0822287,-0.0367795
Q10475,-0.0220155,0.00464746,0.144588,-0.137973,-0.150895,-0.101128,-0.174588,-0.00917962,-0.131814,0.131534,-0.000442074,0.191385,-0.0148902,0.183913,0.0437674,0.0808604,-0.0135281,0.144366,0.00697421,0.0223718,-0.104605,0.144364,0.103625,-0.0489073
P0CT67,-0.0412939,0.0176373,0.122213,-0.119262,-0.111469,-0.0815729,-0.156738,0.0144482,-0.101583,0.126932,-0.00612037,0.172114,-0.0137439,0.16648,0.0422421,0.0783307,-0.0204718,0.127407,0.04034,0.0189484,-0.106566,0.151541,0.0753113,-0.0331794
Q9UUH3,-0.0353806,-0.0247925,0.0991725,-0.0943804,-0.101536,-0.0953251,-0.141938,-0.00932849,-0.109512,0.0985834,-0.0198213,0.119325,-0.00583317,0.125991,0.018315,0.0450519,-0.0272591,0.118726,0.00406986,0.00260177,-0.0718103,0.110925,0.0799566,-0.0546426
Q0E7J8,-0.0713921,0.0164704,0.213808,-0.198986,-0.217175,-0.198593,-0.243153,-0.0194157,-0.181471,0.170975,-0.0352024,0.266362,0.0234779,0.244549,0.0781328,0.0946394,-0.0378943,0.21081,0.0553124,0.0642145,-0.176898,0.232005,0.126756,-0.0741881
O94623,-0.0398869,-0.00539294,0.238843,-0.195855,-0.222453,-0.198677,-0.259869,0.007319,-0.211979,0.187572,-0.0168928,0.277065,-0.0081158,0.246569,0.0883883,0.0948962,-0.0533183,0.209142,0.0280202,0.0333366,-0.187281,0.22921,0.127373,-0.0867628
Q9UUJ1,-0.0447902,-0.0239697,0.263434,-0.192205,-0.23751,-0.200999,-0.306194,-0.0123176,-0.208373,0.239231,-0.0170298,0.329938,0.0212734,0.289029,0.105388,0.137781,-0.0483482,0.272047,0.0487143,0.0694005,-0.185403,0.268527,0.146677,-0.0791314
P36614,-0.0194186,0.000178875,0.120699,-0.0995533,-0.142908,-0.101295,-0.163663,-0.0189149,-0.136739,0.10911,-0.0276408,0.184477,0.00221466,0.175191,0.0364269,0.0632731,-0.0330448,0.145743,0.038472,0.0432804,-0.091729,0.155338,0.0733413,-0.0568968
Q10324,-0.0305591,-0.0154258,0.206046,-0.155671,-0.183738,-0.169209,-0.218903,-0.00808809,-0.171183,0.156271,0.000250948,0.251416,-0.00838185,0.237744,0.0788668,0.0899007,-0.044888,0.186845,0.0299053,0.0534903,-0.147207,0.214231,0.129849,-0.0768047
Q10144,-0.011572,0.0127333,0.0681632,-0.0327874,-0.0639339,-0.0301266,-0.0868328,0.00689515,-0.0680993,0.0650921,-0.00682268,0.0817469,-0.006138,0.0861682,0.00319603,0.0432043,-0.015189,0.0467137,0.0224416,0.00516309,-0.0526731,0.0553101,0.0351761,-0.0390826
O74994,-0.0359243,-0.010556,0.150033,-0.127344,-0.157265,-0.128753,-0.183925,-0.00614093,-0.141695,0.142618,0.0112521,0.186623,0.0143728,0.190456,0.0617451,0.053651,-0.0382735,0.135694,0.0372324,0.0483164,-0.0981829,0.153992,0.0988482,-0.0450777
O94612,-0.0138246,-0.0123408,0.0908284,-0.099682,-0.11438,-0.105616,-0.127843,-0.00114422,-0.0891127,0.0876949,-0.0136118,0.129506,0.0150276,0.119181,0.0173691,0.0603898,-0.0156896,0.105657,0.0263456,0.0426641,-0.0944524,0.103867,0.0626268,-0.0586269
O74341,-0.0331856,-0.0148581,0.0989611,-0.0746634,-0.106356,-0.0697584,-0.109299,-0.0207224,-0.0951642,0.103237,0.0106928,0.116823,-0.000112436,0.112861,0.0194195,0.0372385,-0.0336003,0.0981019,0.0333783,0.0375862,-0.0717396,0.107439,0.0622432,-0.0540504
Q96WW3,-0.0156317,0.0175856,0.0999775,-0.0553919,-0.0833424,-0.0880279,-0.084853,0.0147168,-0.0738929,0.0654576,0.00775442,0.0944778,0.00155433,0.0986379,0.0197054,0.0358568,-0.0119328,0.095725,0.024623,0.00919859,-0.0656591,0.111199,0.0414846,-0.043498
O14311,-0.0193453,-0.010621,0.124289,-0.115981,-0.15662,-0.106128,-0.176189,-0.00690165,-0.109685,0.125372,-0.0157825,0.195161,0.0202144,0.160231,0.0458097,0.0812749,-0.0293036,0.144661,0.0206534,0.0182946,-0.105922,0.162657,0.096377,-0.0435272
O42871,-0.0558771,0.00288137,0.174135,-0.139177,-0.158676,-0.137713,-0.200718,-0.0197153,-0.146579,0.15117,-0.00652413,0.189728,0.0234719,0.209281,0.0408113,0.0763497,-0.017621,0.167353,0.0350861,0.0570539,-0.115349,0.189815,0.0998123,-0.0419264
Q10172,-0.0281805,0.0180676,0.135698,-0.113243,-0.140474,-0.117864,-0.150708,0.0091301,-0.122913,0.126124,-0.00327243,0.154989,0.0174675,0.140022,0.041325,0.0592417,-0.0270834,0.113017,0.0362028,0.0443082,-0.108357,0.113107,0.0613698,-0.0465653
P08965,-0.0597192,0.00811127,0.232674,-0.179944,-0.234903,-0.176528,-0.270665,-0.00782575,-0.183868,0.205203,-0.01957,0.278926,0.00949811,0.242749,0.0780866,0.103771,-0.0277885,0.238084,0.0592625,0.0478964,-0.185567,0.259452,0.152752,-0.0861911
O94553,-0.0432522,0.0153157,0.0914846,-0.0655851,-0.0833394,-0.0604616,-0.108261,0.000498961,-0.0980981,0.101555,-0.0214438,0.100415,-0.00300114,0.108134,0.0164397,0.0266534,-0.0122206,0.0745126,0.000346289,0.028955,-0.0821807,0.111603,0.0712658,-0.0225369
Q9US43,-0.0572597,0.00323207,0.212149,-0.177934,-0.235571,-0.196802,-0.269372,-0.00876918,-0.222561,0.213323,0.00845917,0.298795,0.0102708,0.270316,0.0918657,0.112063,-0.036211,0.203402,0.0530623,0.0376768,-0.161347,0.222832,0.145709,-0.0933097
Q9P7J6,-0.0269969,-0.00363731,0.115327,-0.0918267,-0.103672,-0.0789964,-0.121072,-0.0142408,-0.109205,0.104086,-0.000863246,0.148033,0.00289615,0.150332,0.0277453,0.068046,-0.0378936,0.128266,0.0290119,0.0153958,-0.0759099,0.108754,0.0620627,-0.0606964
O74875,-0.00904509,-0.00221858,0.0611101,-0.0654706,-0.0956886,-0.0754494,-0.0910768,-0.00999188,-0.0757434,0.0695076,0.0066129,0.0817181,0.0101335,0.0965923,0.0429212,0.0508052,-0.00662978,0.0572496,-0.0017692,-0.000882434,-0.0449602,0.0903588,0.0437166,-0.032149
O94752,-0.0418182,0.00458509,0.223242,-0.150825,-0.214989,-0.14365,-0.234265,-0.026113,-0.179588,0.178606,-0.00923964,0.258967,-0.00906012,0.259278,0.0735213,0.0896778,-0.0499339,0.189976,0.0245733,0.0448099,-0.165061,0.204403,0.108181,-0.0723814
Q10136,-0.0280578,0.0166903,0.188459,-0.13238,-0.183788,-0.161899,-0.204331,0.015043,-0.159494,0.143176,-0.0181509,0.22778,-0.0126589,0.215973,0.0403541,0.0677363,-0.0385471,0.171567,0.0136071,0.0433287,-0.143419,0.187878,0.0884682,-0.0689098
Q09835,-0.0443848,-0.023569,0.0956617,-0.0846768,-0.112329,-0.105809,-0.133975,0.0125396,-0.108724,0.0788154,0.0100071,0.145516,-0.00395963,0.117803,0.0558868,0.0443739,0.00287126,0.12007,0.0109985,0.00707415,-0.101999,0.102188,0.0605232,-0.0588926
Q9P3U8,-0.0301518,-0.0168501,0.173614,-0.125366,-0.136399,-0.120802,-0.1886,-0.00891458,-0.134658,0.131231,-0.00648021,0.179987,0.0137852,0.192,0.0346209,0.0925172,-0.0274118,0.170278,0.0195802,0.0388716,-0.113445,0.186712,0.0910892,-0.0733909
Q9USZ2,-0.0069749,0.00145678,0.0894436,-0.0825454,-0.0746251,-0.0938852,-0.116649,-0.0207079,-0.0647141,0.0649339,0.00696293,0.113559,0.00625201,0.102743,0.045672,0.0263402,-0.001567,0.096344,0.00604503,0.014475,-0.0510484,0.0806329,0.0488854,-0.0323888
Q9Y7Y3,-0.0401311,0.00381294,0.101853,-0.0695254,-0.106392,-0.0894114,-0.104604,-0.0116384,-0.0665606,0.0873076,0.00866482,0.107739,0.0202937,0.107919,0.0468266,0.052854,-0.0326409,0.108228,-0.00276169,0.0323242,-0.0524491,0.0892097,0.0691462,-0.0504429
P36596,-0.0262563,-0.000684848,0.161296,-0.118105,-0.15117,-0.122869,-0.179518,0.0167708,-0.121338,0.138172,-0.0148789,0.179574,0.0135711,0.183702,0.0307526,0.051224,-0.0160732,0.145454,0.0232185,0.0374058,-0.0946156,0.144204,0.096784,-0.0573322
Q10668,-0.0307304,-0.0203374,0.158865,-0.146645,-0.158179,-0.135944,-0.201126,-0.0170149,-0.147533,0.122902,-0.0100899,0.200923,0.021645,0.183873,0.0572099,0.073703,-0.0301153,0.136278,0.0176363,0.0328524,-0.139885,0.159037,0.0963872,-0.0665341
O60155,-0.0210601,0.00170146,0.0850743,-0.0778946,-0.0602863,-0.0671291,-0.0916181,-0.0170971,-0.0793181,0.0513656,-0.0240852,0.0941629,0.0184515,0.0832665,0.0351347,0.014832,-0.000996352,0.0776698,-0.00756295,0.0152251,-0.0682051,0.0876394,0.0567903,-0.0425454
Q9UTS5,-0.0227543,-0.00857024,0.100551,-0.0641963,-0.0630443,-0.0490326,-0.0901379,-0.0226122,-0.0822786,0.0857058,-0.0184666,0.108164,0.0207728,0.0728559,0.0372014,0.0159186,-0.028108,0.0845251,0.0202736,0.0023297,-0.0787111,0.100856,0.052928,-0.0121699
Q9USJ7,-0.0583817,-0.00597457,0.207817,-0.162497,-0.203707,-0.157659,-0.235992,0.0012335,-0.163995,0.181681,-0.0312816,0.239532,-0.00043849,0.223121,0.0622998,0.0837035,-0.0142355,0.183088,0.0165973,0.0570105,-0.156604,0.209538,0.105326,-0.0800105
P87228,-0.0184652,0.00742211,0.151723,-0.102685,-0.137471,-0.114312,-0.157642,-0.00161381,-0.114093,0.133517,-0.00379058,0.177719,0.0272858,0.132377,0.0264085,0.0436159,-0.0339251,0.119239,0.0349894,0.0368813,-0.113331,0.131455,0.0674256,-0.0691878
P36620,-0.0102117,0.0132093,0.0935527,-0.0989486,-0.102357,-0.0990501,-0.148091,-5.11833e-05,-0.109723,0.106836,-0.00106889,0.144233,-0.00903492,0.128968,0.0402688,0.058691,-0.0389269,0.111095,0.0070119,0.0380586,-0.0975557,0.109764,0.0701968,-0.0537837
Q1MTM9,-0.0101487,-0.002887,0.0809409,-0.0447498,-0.0724755,-0.0622736,-0.0804489,0.00367018,-0.065737,0.0860573,-0.00456186,0.0864674,0.00574258,0.109433,0.0445439,0.0233804,-0.00386915,0.0661846,-0.00717946,0.0314813,-0.0771132,0.0986316,0.0394939,-0.0110568
O74502,-0.0296395,-0.0220524,0.159603,-0.123384,-0.161678,-0.112653,-0.205349,0.00412871,-0.141924,0.1535,0.00953887,0.182691,-0.000134095,0.202703,0.0495845,0.0590156,-0.0348023,0.162398,0.0296774,0.0292503,-0.132054,0.167725,0.109887,-0.063878
Q9P7C5,-0.0169217,-0.0135123,0.111025,-0.0918739,-0.11631,-0.108386,-0.134372,-0.0160696,-0.0775496,0.101263,0.0127918,0.156531,0.0226442,0.140955,0.0377155,0.0369821,-0.0265428,0.0891507,0.0156351,0.0196886,-0.0796815,0.125556,0.0672937,-0.0309042
P87176,-0.0675902,-0.0260328,0.217263,-0.177779,-0.211405,-0.162003,-0.255494,-0.00395934,-0.207495,0.185448,-0.00374488,0.274439,0.00747595,0.268285,0.0599886,0.0841002,-0.0192054,0.199914,0.0368898,0.0599641,-0.172421,0.231957,0.151804,-0.0871807
O42706,-0.0100171,-0.0201884,0.123809,-0.123994,-0.118888,-0.124071,-0.150006,-0.00325415,-0.107732,0.0967809,0.0114635,0.175814,0.0116193,0.159698,0.0609028,0.064442,-0.0403257,0.139889,0.0127742,0.0191227,-0.0984804,0.129519,0.0829574,-0.0361223
Q09883,-0.05285,-0.00896469,0.215042,-0.211118,-0.222124,-0.16913,-0.262594,-0.0260375,-0.184416,0.212904,0.00136225,0.286783,0.010159,0.257413,0.0562928,0.120345,-0.0517395,0.207822,0.0510979,0.0312988,-0.158311,0.239293,0.148396,-0.0939224
O42644,-0.0420261,0.0143158,0.129234,-0.088978,-0.137088,-0.0859823,-0.134748,0.00724049,-0.100879,0.104673,-0.0177245,0.170694,-0.00855092,0.127199,0.0395393,0.0572399,-0.0362814,0.143781,0.0231461,0.0281145,-0.094377,0.132726,0.0828148,-0.0333739
O74446,-0.0299646,-0.00100556,0.143401,-0.129411,-0.15933,-0.103732,-0.166921,-0.00167749,-0.125609,0.11609,-0.0242232,0.167654,0.0135938,0.159359,0.0589826,0.0809915,-0.0133789,0.133846,0.00495611,0.021583,-0.123074,0.140672,0.0915075,-0.06377
