gene,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
P32491,0.0758626,-0.102203,-0.0731591,-0.0129296,-0.251712,-0.140431,0.100183,0.208222,-0.172044,-0.167672,-0.149527,0.0482993,0.072051,-0.0633253,0.00951735,0.236839,0.107836,-0.361085,-0.0032899,-0.0566243,0.0506341,-0.163791,-0.0908625,-0.0836235
O13752,0.0935579,-0.0731295,-0.10409,-0.0133992,-0.25397,-0.140658,0.0869335,0.174773,-0.153065,-0.165712,-0.13677,0.0595444,0.0912455,-0.0968465,0.0157615,0.24799,0.0886891,-0.335937,0.0189032,-0.0549674,0.0805303,-0.1633,-0.130145,-0.0923588
P47153,0.0686023,-0.0864324,-0.0786784,-0.0146896,-0.277082,-0.123042,0.112414,0.203973,-0.18778,-0.166652,-0.130743,0.0705573,0.105274,-0.0719481,-0.0063981,0.236619,0.104545,-0.366219,0.00670569,-0.0404734,0.0643652,-0.170298,-0.0952112,-0.0831275
Q9P7L8,0.107825,-0.103602,-0.104269,-0.015151,-0.267437,-0.154622,0.108985,0.17641,-0.151811,-0.167944,-0.150191,0.0552587,0.0786054,-0.0695763,-0.00795989,0.27181,0.0779504,-0.338088,0.0312664,-0.0293577,0.0935001,-0.165912,-0.112346,-0.0853259
Q07350,0.101309,-0.0932729,-0.101951,-0.0209813,-0.238918,-0.122493,0.076433,0.186721,-0.180653,-0.19729,-0.114677,0.0852219,0.100504,-0.099154,-0.0162161,0.248948,0.0796265,-0.335027,0.00145625,-0.0544848,0.0517861,-0.171895,-0.126595,-0.106649
P40482,0.0994782,-0.0715751,-0.116339,-0.0208593,-0.24873,-0.156767,0.111334,0.209783,-0.155136,-0.174487,-0.133411,0.0835147,0.0724329,-0.0776862,0.0116486,0.245757,0.0833768,-0.374218,0.0298393,-0.0565888,0.067878,-0.152102,-0.103951,-0.0685742
Q9UUI5,0.0879789,-0.0606474,-0.10398,-0.0419701,-0.262864,-0.135231,0.0655752,0.196157,-0.157868,-0.182674,-0.126921,0.0783114,0.067191,-0.0835506,0.00268124,0.22809,0.101704,-0.340791,-0.00148545,-0.02648,0.0548588,-0.133924,-0.0976476,-0.0642091
O59852,0.0937252,-0.0794877,-0.102007,-0.024253,-0.236704,-0.114532,0.0835396,0.166778,-0.171734,-0.158608,-0.114955,0.0798037,0.0833686,-0.0829097,-0.00489941,0.261375,0.110344,-0.344253,-0.0053636,-0.0320877,0.0792082,-0.170581,-0.10656,-0.0851313
P00724-1,0.0863397,-0.0933648,-0.0714215,-0.0141479,-0.233509,-0.132089,0.09236,0.197111,-0.159307,-0.181307,-0.138085,0.060004,0.0747128,-0.0895421,0.0139277,0.238016,0.0894515,-0.32245,0.000425597,-0.0170588,0.0749179,-0.148793,-0.126344,-0.0957126
P46990,0.084465,-0.0943056,-0.107835,-0.0408322,-0.243693,-0.148314,0.0711952,0.174836,-0.183986,-0.176439,-0.14315,0.0843612,0.0973967,-0.0632567,-0.0088952,0.271991,0.114342,-0.3294,-0.00723469,-0.0330165,0.0700394,-0.157161,-0.124856,-0.0942843
O14339,0.0812335,-0.0939626,-0.0770261,-0.0143234,-0.271679,-0.143105,0.0704378,0.179581,-0.176264,-0.183547,-0.133835,0.0645445,0.0962502,-0.059178,0.0016435,0.23471,0.105797,-0.351008,0.0332953,-0.0440121,0.0888008,-0.160595,-0.108459,-0.0796043
Q9US47,0.0924694,-0.107445,-0.0781247,-0.0130657,-0.284052,-0.130238,0.077685,0.21836,-0.186521,-0.182501,-0.127947,0.0735242,0.0670628,-0.0666675,-0.0132451,0.263213,0.09012,-0.345248,0.00443656,-0.029542,0.0592789,-0.145368,-0.135183,-0.0952626
P38067,0.0879439,-0.0888298,-0.0834179,-0.0423598,-0.306676,-0.156734,0.0868215,0.222455,-0.170822,-0.188966,-0.154735,0.0837239,0.0744857,-0.0735107,0.0116479,0.263206,0.0929915,-0.365926,0.0040892,-0.0402067,0.0819298,-0.17653,-0.115535,-0.115789
Q10147,0.0632415,-0.0868662,-0.0664127,-0.0243726,-0.231443,-0.110168,0.0718809,0.181744,-0.176014,-0.16071,-0.132241,0.0478784,0.0974918,-0.0797151,0.00332637,0.250691,0.0952825,-0.340689,-0.00977133,-0.0551986,0.0813079,-0.146144,-0.108572,-0.0998897
P39076,0.0877221,-0.0722377,-0.0900378,-0.0333982,-0.252221,-0.15047,0.0708078,0.20531,-0.15959,-0.172796,-0.137149,0.076504,0.0952445,-0.0582034,0.00218166,0.249659,0.109926,-0.336304,0.00996473,-0.0482122,0.0736903,-0.144219,-0.107726,-0.0928434
P38930,0.081071,-0.0579445,-0.0887791,-0.0320461,-0.224358,-0.140528,0.101276,0.176356,-0.173308,-0.177893,-0.126278,0.0615064,0.0823501,-0.0648508,0.00838273,0.241561,0.0918914,-0.334207,0.00420172,-0.0328479,0.082611,-0.166552,-0.0975782,-0.07953
P40232,0.109552,-0.0939463,-0.0928424,-0.0394527,-0.265179,-0.136622,0.0850305,0.188928,-0.194778,-0.195368,-0.144581,0.0754488,0.107672,-0.0703011,-0.0182645,0.260393,0.117566,-0.351598,0.0109969,-0.0463042,0.055747,-0.16188,-0.0999589,-0.0767266
Q09692,0.0982453,-0.077535,-0.104523,-0.0244043,-0.261321,-0.132936,0.10215,0.192415,-0.151275,-0.18325,-0.14759,0.0618944,0.0688852,-0.0717189,-0.000536627,0.217879,0.0954856,-0.32808,-0.00277295,-0.0153482,0.0506367,-0.143453,-0.113946,-0.0790234
Q12109,0.0740457,-0.0842095,-0.0870903,-0.017491,-0.251363,-0.130336,0.0946523,0.194139,-0.164142,-0.168501,-0.136628,0.0515653,0.0939183,-0.083109,-0.0160076,0.245247,0.103136,-0.35985,0.00322247,-0.0306281,0.0599281,-0.162491,-0.115498,-0.0882009
O14019,0.103892,-0.0922676,-0.0893207,-0.00971583,-0.264834,-0.131329,0.0785062,0.198262,-0.184978,-0.186075,-0.156855,0.0555811,0.0674187,-0.0611744,-0.00970617,0.252333,0.105331,-0.360693,-0.00410107,-0.0494039,0.0848869,-0.18328,-0.0994933,-0.107951
P25333,0.0625867,-0.0615125,-0.0985997,-0.00910194,-0.272232,-0.134544,0.103652,0.187703,-0.145545,-0.182858,-0.136629,0.0747949,0.0773232,-0.0704097,0.0165614,0.238367,0.107862,-0.34564,0.00665425,-0.0456336,0.0629571,-0.141672,-0.110951,-0.0680602
Q02981,0.103088,-0.0665073,-0.113142,-0.00967807,-0.268708,-0.127381,0.0953882,0.213245,-0.177074,-0.178491,-0.121957,0.0642524,0.0724335,-0.0604708,-0.00320534,0.234162,0.0913065,-0.360836,0.0304088,-0.0150979,0.0596699,-0.147074,-0.101214,-0.0963282
Q9P7M0,0.0888327,-0.0740575,-0.0822051,-0.0421968,-0.287265,-0.13897,0.081093,0.199401,-0.194167,-0.20432,-0.146429,0.0872881,0.0808528,-0.0991355,0.0077002,0.280331,0.0976249,-0.360259,0.00744201,-0.0190888,0.0623363,-0.161917,-0.108706,-0.0827241
P18900,0.0872353,-0.0970754,-0.0934438,-0.0107113,-0.261213,-0.134272,0.0870639,0.198361,-0.161046,-0.16903,-0.136166,0.0617206,0.0740706,-0.0778506,0.00504071,0.243185,0.0860972,-0.336792,0.0054691,-0.0347756,0.0670654,-0.158773,-0.0934295,-0.0982336
O43091,0.076572,-0.074731,-0.103105,-0.00594596,-0.259675,-0.107204,0.093475,0.179337,-0.142846,-0.155535,-0.144058,0.0731255,0.0973163,-0.076958,-0.00908557,0.244316,0.0975601,-0.307163,7.24146e-05,-0.0286706,0.0846009,-0.157454,-0.0863911,-0.0993684
P25576,0.0737181,-0.0724795,-0.0875676,-0.0155184,-0.224731,-0.100173,0.0629791,0.17909,-0.153967,-0.168682,-0.130737,0.0705971,0.0816113,-0.0775056,-0.00258889,0.218332,0.0772417,-0.29967,0.00989862,-0.0197374,0.0763057,-0.119835,-0.106748,-0.0582606
Q9P7T7,0.0669784,-0.0699127,-0.0996619,-0.026537,-0.255094,-0.149983,0.0732632,0.215127,-0.18816,-0.190371,-0.127586,0.0620985,0.091653,-0.0779362,0.0161375,0.260913,0.117669,-0.324058,-0.00729502,-0.0312836,0.05608,-0.15384,-0.106106,-0.0839053
Q06668,0.090112,-0.0580209,-0.0977053,-0.0436079,-0.23177,-0.150301,0.0987908,0.163801,-0.17906,-0.158619,-0.146207,0.0468877,0.0769202,-0.0669309,-0.00901811,0.235682,0.102314,-0.341983,-0.00528159,-0.0470646,0.0876919,-0.165475,-0.0977249,-0.0917791
O43033,0.0958384,-0.0940082,-0.0855538,-0.0133611,-0.251366,-0.110553,0.0742388,0.161636,-0.171884,-0.177083,-0.144915,0.0587423,0.0763983,-0.082312,-0.00403103,0.22806,0.0893807,-0.340491,-0.00364856,-0.0509533,0.0867891,-0.163547,-0.118296,-0.073892
P38972,0.0648508,-0.0708803,-0.0710714,-0.0264741,-0.267559,-0.112028,0.0857917,0.2047,-0.17861,-0.177847,-0.14895,0.0808252,0.100016,-0.0657253,0.00561969,0.260255,0.0913806,-0.314147,0.00819225,-0.0305489,0.0584713,-0.145523,-0.12032,-0.0766754
O14228,0.0770259,-0.109567,-0.0837331,-0.0359863,-0.265353,-0.151234,0.110368,0.227904,-0.194245,-0.186818,-0.13491,0.0544495,0.0925193,-0.105358,0.00966486,0.270546,0.0866596,-0.357192,0.0154404,-0.0559185,0.0593272,-0.174538,-0.132421,-0.0733673
P35189,0.0770455,-0.0862384,-0.0828023,-0.0427675,-0.242505,-0.128028,0.112859,0.191682,-0.18967,-0.179042,-0.152339,0.0838011,0.10364,-0.0896244,-0.0179618,0.242742,0.109529,-0.343837,-0.0103843,-0.0318402,0.0606712,-0.151711,-0.126183,-0.0667695
O94436,0.0739662,-0.0892191,-0.0994349,-0.00720477,-0.233254,-0.134235,0.104333,0.197939,-0.163459,-0.176018,-0.123121,0.0447527,0.0768568,-0.0673145,0.012553,0.227589,0.0763661,-0.328963,-0.0104752,-0.0509551,0.0579534,-0.149106,-0.111128,-0.0764412
Q9UT07,0.0577063,-0.089513,-0.0733875,-0.0228812,-0.224047,-0.133677,0.100292,0.168892,-0.150284,-0.162212,-0.125157,0.0383478,0.0685244,-0.0890293,-0.00885158,0.235643,0.0763143,-0.312991,0.0156821,-0.0380255,0.0790757,-0.144066,-0.0963196,-0.0948151
Q05776,0.0752911,-0.0952742,-0.100791,-0.023203,-0.266762,-0.133892,0.0912754,0.185361,-0.16391,-0.170099,-0.13643,0.0462565,0.0825699,-0.0814458,-0.0187622,0.258055,0.108422,-0.355664,0.0225387,-0.0514611,0.081041,-0.171391,-0.10762,-0.0837516
Q10107,0.0705008,-0.0963987,-0.115388,-0.0185751,-0.255413,-0.124611,0.0881723,0.213715,-0.199024,-0.175904,-0.140016,0.0653824,0.10799,-0.0646811,-0.00727068,0.261115,0.0965836,-0.379198,0.0224946,-0.0400408,0.083878,-0.153513,-0.105304,-0.0925773
Q06287,0.0734488,-0.0921275,-0.104853,-0.0165146,-0.254709,-0.144401,0.0859943,0.18036,-0.151177,-0.185763,-0.128499,0.0699161,0.0982208,-0.061595,0.00677971,0.266323,0.119325,-0.340646,0.0329362,-0.0157712,0.0766196,-0.160415,-0.119864,-0.0894754
P49367,0.0961715,-0.0871421,-0.0962731,-0.0264823,-0.240453,-0.146124,0.104585,0.178536,-0.166533,-0.192388,-0.138461,0.0431978,0.0670267,-0.0539611,0.0165602,0.238611,0.0855742,-0.331229,-0.0102699,-0.0426483,0.0524007,-0.143616,-0.117042,-0.0706698
Q9UT74,0.0656639,-0.0785338,-0.0756303,-0.0063966,-0.231378,-0.127981,0.0701835,0.149755,-0.164317,-0.153664,-0.121967,0.0714868,0.0914085,-0.0797997,-0.0176821,0.21898,0.103382,-0.305085,0.013452,-0.0396922,0.048191,-0.146706,-0.116646,-0.0881622
P33339,0.0821839,-0.0741224,-0.109314,-0.039671,-0.261915,-0.143674,0.09106,0.204251,-0.168203,-0.19311,-0.161324,0.0743735,0.0744107,-0.0710756,-0.0173893,0.284025,0.102887,-0.366426,0.0206375,-0.0200301,0.0701741,-0.160528,-0.100232,-0.100694
O74458,0.0771254,-0.0970983,-0.0809006,-0.0210497,-0.259804,-0.119389,0.105776,0.197404,-0.147565,-0.156202,-0.150091,0.0453569,0.097333,-0.0915095,-0.0165007,0.233207,0.111192,-0.336299,0.0202799,-0.0148056,0.0891242,-0.153301,-0.118619,-0.079758
O13864,0.0720182,-0.0744508,-0.0971363,-0.0148607,-0.248135,-0.126877,0.0962042,0.187397,-0.151425,-0.15801,-0.143252,0.0700016,0.0764518,-0.0574072,0.0129883,0.264074,0.0751555,-0.35151,0.00331714,-0.0364065,0.0847893,-0.166831,-0.127657,-0.0650955
Q06142,0.0690576,-0.0790957,-0.0782462,-0.0367585,-0.286048,-0.138925,0.0930661,0.209959,-0.162661,-0.171021,-0.139146,0.0579506,0.0892566,-0.0757324,-0.0125307,0.263394,0.0954436,-0.370191,0.0229413,-0.0341883,0.0854746,-0.155161,-0.135276,-0.0721428
P00931,0.0722065,-0.097353,-0.0865714,-0.026517,-0.265055,-0.139573,0.0732992,0.174822,-0.175007,-0.181435,-0.114837,0.0453292,0.0932873,-0.0628463,-0.0215123,0.228574,0.108272,-0.353413,0.0230678,-0.0289207,0.0802873,-0.157329,-0.107032,-0.0754973
O13831,0.0815832,-0.0733847,-0.0691523,-0.0291836,-0.262912,-0.120312,0.0648553,0.173445,-0.136998,-0.163693,-0.142863,0.0782013,0.0704108,-0.054351,-0.00954003,0.235754,0.077547,-0.336137,0.0257267,-0.0404877,0.0863692,-0.161245,-0.12442,-0.0899736
P36775,0.103296,-0.0677106,-0.0698886,-0.0184369,-0.268605,-0.122469,0.0821921,0.169726,-0.168794,-0.178629,-0.146537,0.0584882,0.0978402,-0.0706387,-0.0179554,0.249318,0.0820661,-0.340865,0.0146651,-0.0247432,0.0724564,-0.164605,-0.116022,-0.0714923
Q09769,0.0928557,-0.0782326,-0.0649826,-0.00619383,-0.232597,-0.132638,0.0805064,0.177286,-0.166716,-0.158682,-0.13235,0.0696888,0.0946715,-0.0650779,-0.0149751,0.220816,0.0975996,-0.322924,0.000404571,-0.0496975,0.0705602,-0.126311,-0.0919361,-0.0668975
P32770,0.0705102,-0.0755868,-0.0772165,-0.0305992,-0.27844,-0.140325,0.0871519,0.206653,-0.193478,-0.180106,-0.139752,0.0510593,0.0991858,-0.0875107,-0.00373313,0.25297,0.120494,-0.356162,0.000150782,-0.0347155,0.0600217,-0.183038,-0.0991434,-0.0836574
O13801,0.0866239,-0.0643017,-0.105855,-0.0130316,-0.256451,-0.12385,0.0942393,0.156103,-0.174797,-0.162287,-0.104722,0.0465518,0.0909835,-0.0568132,-0.0166421,0.234083,0.0811479,-0.331846,-0.00774703,-0.025491,0.0533656,-0.167794,-0.101591,-0.092073
Q07896,0.0896425,-0.0822763,-0.0959071,-0.0113435,-0.286772,-0.134147,0.0831233,0.213287,-0.180283,-0.179726,-0.159953,0.06379,0.0781167,-0.0951956,-0.0208597,0.259475,0.123059,-0.375843,0.00558358,-0.0498407,0.0600628,-0.163975,-0.134612,-0.0947882
O94288,0.0920942,-0.0738732,-0.0989809,-0.0195231,-0.258529,-0.147043,0.10286,0.213426,-0.166622,-0.180697,-0.143535,0.0694642,0.0836475,-0.062685,0.00475768,0.264469,0.0884264,-0.367403,0.0145533,-0.046874,0.065034,-0.190409,-0.137633,-0.0723309
P32502,0.0916313,-0.0680774,-0.0984818,-0.043791,-0.27362,-0.160089,0.090918,0.185662,-0.169081,-0.208968,-0.145607,0.0897838,0.0879963,-0.103985,0.0164105,0.259256,0.113423,-0.349162,0.0239681,-0.0231862,0.0917323,-0.188361,-0.104248,-0.0716859
Q9UT76,0.071976,-0.0780322,-0.0759988,-0.0370576,-0.272155,-0.13265,0.0878655,0.176481,-0.18416,-0.180439,-0.119279,0.0592662,0.065889,-0.0752163,0.0142335,0.263726,0.0869965,-0.356406,0.0256167,-0.028341,0.0825789,-0.168075,-0.103954,-0.103769
P33331,0.0968167,-0.0662438,-0.0983765,-0.0387632,-0.262827,-0.145906,0.0973388,0.196537,-0.17196,-0.213262,-0.152872,0.066073,0.0980457,-0.102115,-0.0112893,0.267809,0.10412,-0.35269,0.0223968,-0.0413719,0.0682923,-0.169801,-0.121764,-0.0744456
Q10100,0.0715632,-0.0671627,-0.0972335,-0.0328207,-0.280867,-0.142991,0.0890735,0.206167,-0.188873,-0.186379,-0.150854,0.0570209,0.0841006,-0.0844001,-0.0185995,0.265788,0.102648,-0.362015,0.0221869,-0.0512253,0.0828018,-0.187244,-0.122408,-0.0726158
P38999,0.0859985,-0.0668762,-0.102397,-0.00911992,-0.258351,-0.13006,0.102789,0.166923,-0.163266,-0.147069,-0.133938,0.0777244,0.082595,-0.0761503,-0.0166666,0.235277,0.0860748,-0.319038,0.0288138,-0.0433169,0.067944,-0.158772,-0.0845621,-0.0931109
O59711,0.082838,-0.0925291,-0.0980855,-0.0345502,-0.25706,-0.131772,0.07413,0.204355,-0.149201,-0.188016,-0.150274,0.047489,0.0687744,-0.089674,0.00660593,0.227281,0.0999974,-0.331682,0.0216361,-0.0533958,0.0494469,-0.1566,-0.12279,-0.0837708
P30655,0.0869923,-0.0623035,-0.111499,-0.00654862,-0.28049,-0.156388,0.0800864,0.204587,-0.149384,-0.180415,-0.144562,0.0631392,0.0846145,-0.0830762,-0.00127716,0.255329,0.0931741,-0.331092,0.0130008,-0.0230305,0.0575286,-0.139147,-0.116795,-0.0813687
P30656,0.0846863,-0.0603458,-0.114166,-0.0164183,-0.2569,-0.119191,0.0876107,0.19967,-0.160269,-0.193781,-0.143371,0.0497725,0.0980235,-0.0718582,0.00304198,0.26013,0.10069,-0.335781,0.0327372,-0.0333182,0.0548698,-0.148353,-0.122565,-0.0790717
O74184,0.0996652,-0.0909311,-0.0958332,-0.0267552,-0.272237,-0.127707,0.0974475,0.215,-0.186844,-0.181989,-0.13416,0.0627013,0.0831694,-0.0927533,-0.00999366,0.246278,0.110376,-0.367738,0.00757029,-0.0230671,0.0834634,-0.161878,-0.125977,-0.0864513
P41318,0.0790083,-0.114799,-0.105775,-0.0401094,-0.301737,-0.141075,0.087376,0.210512,-0.183114,-0.192972,-0.156661,0.0733702,0.100105,-0.110481,-0.00331075,0.279236,0.106783,-0.387866,0.00340643,-0.0383196,0.0720077,-0.206476,-0.119829,-0.0849892
P07342,0.078074,-0.0787418,-0.0954469,-0.0205382,-0.27407,-0.14369,0.0787973,0.177316,-0.150965,-0.168993,-0.128632,0.0831327,0.0633387,-0.0934519,0.0132949,0.237069,0.104444,-0.343037,-0.00588665,-0.0392252,0.0649536,-0.161256,-0.0921275,-0.104944
P36620,0.0979409,-0.10381,-0.10749,-0.0212967,-0.280428,-0.117631,0.0898289,0.19544,-0.188931,-0.18943,-0.11686,0.0873403,0.0779838,-0.0915645,-0.00948388,0.229736,0.104309,-0.326146,0.0132745,-0.0221448,0.0670236,-0.140358,-0.112559,-0.107102
P32639,0.0831539,-0.0860621,-0.101941,-0.00670759,-0.234659,-0.150339,0.0710909,0.199843,-0.149022,-0.163213,-0.134559,0.077869,0.0595962,-0.0904517,-0.0102304,0.247984,0.102588,-0.327989,0.0123913,-0.0228872,0.0537109,-0.167189,-0.124815,-0.0747431
Q9UT24,0.0714276,-0.0870454,-0.102567,-0.0185245,-0.237849,-0.141082,0.0701761,0.195887,-0.150176,-0.179517,-0.110079,0.0450689,0.0868501,-0.0706216,-0.0151153,0.257815,0.0898621,-0.334332,0.0278691,-0.0500316,0.0680578,-0.154035,-0.119771,-0.0726096
P40977,0.0862179,-0.0932334,-0.0925804,-0.0421878,-0.240498,-0.149158,0.0714934,0.190473,-0.186264,-0.19308,-0.115686,0.0835374,0.0762507,-0.0746544,-0.00743487,0.247633,0.108751,-0.360999,0.0209487,-0.0286237,0.0830937,-0.147337,-0.100557,-0.082916
P32383,0.0985335,-0.0892078,-0.103104,-0.0112777,-0.227619,-0.12613,0.0865958,0.177598,-0.170385,-0.166838,-0.146461,0.0440094,0.0696001,-0.0572932,-0.0212266,0.244667,0.110514,-0.33863,-0.00730812,-0.0333948,0.0741223,-0.138456,-0.11813,-0.0736471
O74918,0.0745484,-0.0840956,-0.0866583,-0.00741287,-0.259646,-0.150748,0.0726749,0.173979,-0.179384,-0.185081,-0.135437,0.052556,0.102022,-0.0731249,0.0135193,0.222784,0.107436,-0.326685,0.022052,-0.0362405,0.0695872,-0.173699,-0.111342,-0.0890948
Q05636,0.0928389,-0.0623083,-0.0963343,-0.0151166,-0.218884,-0.124603,0.0700592,0.173914,-0.154826,-0.157913,-0.133173,0.0590501,0.0926156,-0.068549,0.00532836,0.231872,0.0672401,-0.304226,0.000226214,-0.0341439,0.0514324,-0.13481,-0.0976174,-0.0935639
O94438,0.0828769,-0.060986,-0.0698297,-0.0412301,-0.261639,-0.154333,0.0762549,0.189363,-0.168344,-0.172658,-0.114204,0.053657,0.0968353,-0.0643532,0.00398421,0.241079,0.0824914,-0.35527,0.0191435,-0.0303334,0.0751728,-0.138699,-0.128795,-0.0898409
P33442,0.0712183,-0.0681445,-0.0741959,-0.0171008,-0.233425,-0.141831,0.0864236,0.184051,-0.158305,-0.180268,-0.131396,0.073053,0.0742227,-0.0760511,-0.0148119,0.207735,0.098827,-0.317312,0.0274415,-0.0115759,0.0641449,-0.153291,-0.0866594,-0.0574825
Q9P3W1,0.0953897,-0.0908992,-0.0965158,-0.0132345,-0.260201,-0.139685,0.11146,0.211031,-0.161392,-0.207636,-0.145603,0.0547234,0.10504,-0.089812,0.00511608,0.259476,0.0844384,-0.356296,-0.00436983,-0.0232945,0.0791144,-0.181752,-0.128377,-0.088675
P36100,0.0800511,-0.104751,-0.0884705,-0.041115,-0.275166,-0.164644,0.0922457,0.18523,-0.169233,-0.199661,-0.13964,0.0877718,0.0973628,-0.0809776,-0.00811336,0.241717,0.116748,-0.355545,0.00815461,-0.0231226,0.0606772,-0.162623,-0.115048,-0.100644
Q06102,0.101671,-0.0595504,-0.087059,-0.00823322,-0.237157,-0.139851,0.0750255,0.196939,-0.181252,-0.174437,-0.132372,0.0588801,0.0917521,-0.0956777,0.00482347,0.257295,0.0889219,-0.314092,0.0208465,-0.0448746,0.0739959,-0.174521,-0.120049,-0.0957042
Q9UTD1,0.0827536,-0.0680519,-0.0685614,-0.0382509,-0.254914,-0.130272,0.0930201,0.20218,-0.1715,-0.187512,-0.143429,0.050703,0.0724263,-0.0697011,-0.000228371,0.223823,0.104194,-0.332727,0.0172703,-0.0546094,0.0520209,-0.169505,-0.115791,-0.0628625
P32660,0.0778136,-0.0950132,-0.105443,-0.0428373,-0.244741,-0.127293,0.072203,0.19621,-0.148688,-0.15531,-0.145901,0.0797514,0.0992134,-0.0732385,-0.00752832,0.252553,0.0892706,-0.310992,-0.00493389,-0.0469204,0.0461879,-0.150365,-0.113724,-0.0856213
Q09891,0.0966861,-0.0842444,-0.0729217,-0.0209818,-0.255494,-0.12423,0.0808707,0.187593,-0.163322,-0.19915,-0.128691,0.0494279,0.063003,-0.0721549,-0.00240829,0.251921,0.101496,-0.362388,0.0326759,-0.0322506,0.0689072,-0.151651,-0.115405,-0.0885473
Q9UUG0,0.0998934,-0.0645985,-0.0757176,-0.0324375,-0.252414,-0.123232,0.0816591,0.188773,-0.188102,-0.191155,-0.12412,0.0775207,0.105998,-0.079785,-0.00246488,0.260791,0.0854126,-0.353675,0.0319235,-0.0393175,0.0918675,-0.166097,-0.128266,-0.0842635
P07149,0.082963,-0.0964067,-0.0722095,-0.0185114,-0.259129,-0.137829,0.0909113,0.190132,-0.16515,-0.18426,-0.141748,0.0511804,0.107116,-0.0658216,0.0183128,0.240589,0.0801863,-0.361318,0.0124326,-0.0355671,0.0862661,-0.180487,-0.111747,-0.0739618
O60097,0.0927915,-0.0917204,-0.0953173,-0.00829012,-0.2533,-0.127942,0.0999776,0.183752,-0.167695,-0.1836,-0.162567,0.0488987,0.0870666,-0.0973519,-0.0160114,0.266882,0.122993,-0.355884,-0.00359687,-0.0448567,0.0761361,-0.178934,-0.110611,-0.110514
P38915,0.0801544,-0.0711056,-0.102708,-0.0308459,-0.259388,-0.130184,0.0837695,0.198268,-0.135555,-0.158523,-0.120811,0.0677115,0.0739268,-0.0946137,0.0112761,0.240278,0.0979515,-0.319186,0.0136274,-0.05479,0.0508522,-0.151375,-0.0976357,-0.100035
O94444,0.0679053,-0.0602581,-0.0927158,-0.0277568,-0.259135,-0.140499,0.105303,0.177873,-0.161699,-0.178216,-0.114595,0.0760493,0.0784566,-0.0601092,0.00617276,0.240295,0.0939072,-0.330647,-0.00838526,-0.0268291,0.0551888,-0.165254,-0.0848693,-0.0752926
P38886,0.0903032,-0.0816351,-0.0658809,-0.00884962,-0.255013,-0.107139,0.0845085,0.196934,-0.175239,-0.186883,-0.118523,0.0466298,0.0747026,-0.0921024,0.000263768,0.222254,0.0778738,-0.32548,0.0230504,-0.0119854,0.0579659,-0.152777,-0.118938,-0.0651796
P43613,0.102348,-0.0889615,-0.12822,-0.0136602,-0.279959,-0.169803,0.0949116,0.204881,-0.180252,-0.204614,-0.148575,0.0593611,0.0784806,-0.096468,0.00524985,0.272543,0.132661,-0.384787,0.0145806,-0.0403885,0.100187,-0.168028,-0.116205,-0.0928894
Q9P7C1,0.0748147,-0.0803247,-0.0851438,-0.0406573,-0.272227,-0.158159,0.076403,0.198988,-0.162093,-0.184843,-0.123641,0.0645174,0.100998,-0.0638101,0.013383,0.236786,0.0894108,-0.35635,-0.00788935,-0.0174986,0.0823351,-0.162652,-0.110681,-0.105099
Q9UT44,0.0861628,-0.0641882,-0.0850906,-0.00481024,-0.242938,-0.115387,0.0942948,0.194333,-0.179747,-0.171199,-0.139284,0.0802485,0.0801827,-0.08108,0.0129239,0.251409,0.103173,-0.334293,0.00960065,-0.0134411,0.0599775,-0.130142,-0.0962083,-0.0989036
P54885,0.0952834,-0.0566966,-0.103868,-0.0282491,-0.230101,-0.150419,0.0759972,0.175034,-0.177177,-0.169977,-0.138441,0.0563025,0.0954731,-0.0694222,-0.0061947,0.252866,0.108988,-0.32367,-0.0065759,-0.0489685,0.079436,-0.141186,-0.117309,-0.0795294
P53972,0.08019,-0.0949393,-0.0835023,-0.0431076,-0.283673,-0.149463,0.102154,0.199638,-0.163017,-0.208321,-0.145016,0.0706574,0.0813198,-0.0695949,0.0081261,0.265595,0.11489,-0.342711,0.0129352,-0.050788,0.058273,-0.148336,-0.103234,-0.105767
O14039,0.067411,-0.0616944,-0.073741,-0.0233449,-0.256938,-0.117011,0.0838895,0.169711,-0.186923,-0.167983,-0.137878,0.0477263,0.104717,-0.0852609,-0.0126539,0.267285,0.113451,-0.348529,0.0185292,-0.0517975,0.0513104,-0.168142,-0.0924021,-0.103743
