protein,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
P16387,-0.0297748,-0.178356,-0.0742472,-0.0848452,0.10913,0.239696,-0.17927,-0.0242284,-0.0360805,0.228328,0.0858305,0.063418,-0.0901505,0.0241081,0.0356977,-0.0975516,-0.103765,0.0398286,-0.1968,0.292728,0.0548493,0.00608915,0.0106202,-0.0941111
P34162,-0.055053,-0.182304,-0.0854182,-0.0954049,0.101416,0.236712,-0.203401,-0.0163542,-0.0413987,0.266218,0.0841276,0.0695381,-0.124214,0.0282239,0.040139,-0.108146,-0.132399,0.0747464,-0.224807,0.320443,0.0575505,0.0279029,0.0129044,-0.132926
Q12181,-0.0156839,-0.143266,-0.0452697,-0.0875676,0.101881,0.218307,-0.152449,0.0144483,-0.0216483,0.233773,0.074211,0.05812,-0.0959589,0.0284195,0.0290868,-0.102674,-0.103618,0.0686906,-0.193623,0.273346,0.0444793,0.0281113,-0.0190678,-0.124696
P38177,-0.0249301,-0.107219,-0.0423588,-0.0601637,0.0673512,0.118466,-0.109992,-0.0171045,-0.0354031,0.134229,0.0264091,0.0325198,-0.0645044,0.0118311,0.0327014,-0.0541418,-0.0649245,0.0113321,-0.113977,0.152691,0.0432035,-0.00661837,-0.0128867,-0.0560358
Q04226,-0.0451675,-0.134108,-0.0758854,-0.0798262,0.0793892,0.182153,-0.172739,-0.00915685,-0.0412271,0.225009,0.0537228,0.0447394,-0.0722495,0.040152,0.0239349,-0.108714,-0.105644,0.0343296,-0.174239,0.234781,0.0725942,0.0380649,0.0187031,-0.10748
Q05021,-0.0462315,-0.192178,-0.101902,-0.121122,0.129656,0.280617,-0.219553,-0.0210569,-0.0220254,0.306355,0.0887388,0.0796898,-0.107042,0.0387672,0.0482155,-0.135664,-0.151278,0.0654584,-0.266552,0.392104,0.0828229,0.0402787,0.0220618,-0.154117
P38265,-0.0465337,-0.200647,-0.0923308,-0.11849,0.12796,0.26107,-0.203182,-0.0242598,-0.0458635,0.291321,0.0687085,0.0825415,-0.135206,0.0223254,0.0455658,-0.145398,-0.142307,0.0743259,-0.239591,0.365796,0.0645096,0.0144525,-0.00502238,-0.128489
P38759,-0.0290194,-0.134852,-0.0549307,-0.0846107,0.0899005,0.189102,-0.147993,0.0152858,-0.0267229,0.216574,0.0661723,0.0386124,-0.0799595,0.016114,0.032899,-0.0833482,-0.0867624,0.0532571,-0.181094,0.236843,0.0729834,0.0298649,0.01045,-0.112804
P12754,-0.0347734,-0.136043,-0.0529472,-0.0711047,0.065476,0.179204,-0.153001,0.00292739,-0.0316924,0.203122,0.0605615,0.0624794,-0.0693161,0.00354555,0.017215,-0.105924,-0.0977153,0.0354529,-0.15478,0.24091,0.067394,0.00489296,-0.0180616,-0.0855728
Q03125,-0.0314622,-0.125714,-0.0603656,-0.0677115,0.0533814,0.143094,-0.110908,0.0135019,-0.0210998,0.15471,0.0435929,0.0576654,-0.063325,0.0165634,0.0175923,-0.0748073,-0.0979263,0.0429926,-0.120955,0.208245,0.0541594,0.0010507,-0.00312457,-0.0868551
Q02516,-0.0584742,-0.183438,-0.0568008,-0.0949331,0.117467,0.253469,-0.208828,0.00690363,-0.0294447,0.25568,0.0609399,0.0778446,-0.0940416,0.0144739,0.0449049,-0.136287,-0.119159,0.0441687,-0.218529,0.309186,0.0857149,0.0258807,0.015543,-0.122367
P36152,-0.0486353,-0.175303,-0.0827231,-0.0901286,0.123446,0.257753,-0.18537,-0.0101485,-0.0296157,0.275394,0.0666527,0.0602501,-0.125248,0.0378207,0.025323,-0.134639,-0.122321,0.0428496,-0.201787,0.324857,0.0879687,0.0199852,0.0152347,-0.125352
P38172,-0.0267931,-0.125997,-0.0490184,-0.0797305,0.0715333,0.152167,-0.123169,0.0136284,-0.00736932,0.178062,0.0710161,0.0346054,-0.0585268,0.0256621,0.0214894,-0.0929155,-0.0955768,0.0324668,-0.139993,0.210015,0.0528096,0.0198421,-0.00295311,-0.0652175
P40446,-0.0059631,-0.0636923,-0.0186569,-0.0394047,0.0548522,0.113288,-0.0872661,0.00330491,-0.0232623,0.109065,0.0393459,0.0454329,-0.0562581,0.0309397,0.0250861,-0.0407692,-0.0603478,0.0132017,-0.117757,0.138498,0.0488205,0.0196224,-0.00644074,-0.0562805
Q03835,-0.0304792,-0.146907,-0.0863949,-0.0774407,0.0941658,0.210647,-0.155933,0.00316819,-0.0289042,0.217781,0.0583587,0.0577716,-0.074922,0.0114876,0.00818858,-0.0944734,-0.110872,0.0468234,-0.19826,0.285842,0.0449745,0.0121779,0.0217651,-0.102829
Q06651,-0.0178476,-0.102627,-0.0372745,-0.0442123,0.0599937,0.136277,-0.101674,0.0048606,-0.0101531,0.128636,0.0325313,0.0280131,-0.0316942,0.0102111,0.0101547,-0.0560685,-0.0873739,0.0246617,-0.0959881,0.151628,0.0398666,0.0160433,0.0136838,-0.0720386
P53324,-0.00804468,-0.0838736,-0.0445017,-0.0408577,0.0746874,0.136965,-0.0919905,-0.010666,-0.0245704,0.147195,0.0284819,0.0271675,-0.0462838,-0.000278818,0.0277842,-0.0489983,-0.0885591,0.0212818,-0.128161,0.16189,0.0482568,0.030111,-0.0124614,-0.0588411
P0C0T4,-0.0249919,-0.107054,-0.0335235,-0.0604048,0.0749139,0.151725,-0.137603,0.0115238,-0.0353825,0.161144,0.0520963,0.0339482,-0.0688512,0.030168,0.0199548,-0.0849594,-0.0896199,0.0582498,-0.134938,0.223846,0.0354447,0.0271676,0.0200707,-0.0773532
P32329,0.00430795,-0.083171,-0.0309198,-0.0562913,0.0403118,0.108739,-0.0974332,-0.00203771,0.000976397,0.110246,0.0304092,0.0307262,-0.0496221,0.0252537,-0.00139206,-0.0444635,-0.040428,0.0245525,-0.0949642,0.128466,0.0261644,-0.00595822,0.0124979,-0.0592444
Q04329,-0.0310208,-0.086173,-0.0269929,-0.0521955,0.0614821,0.145684,-0.121741,-0.00817876,-0.0222609,0.164909,0.0271231,0.0420494,-0.0737681,-0.00486675,0.0337533,-0.0865155,-0.0820156,0.0324006,-0.140194,0.202598,0.0529842,0.022105,-0.0128416,-0.0613741
O13539,-0.0523867,-0.165007,-0.0657058,-0.103575,0.0696716,0.211348,-0.170254,0.00169431,-0.0421091,0.238421,0.066388,0.0628891,-0.0879437,0.0229035,0.0231091,-0.079475,-0.120731,0.0322722,-0.179637,0.268469,0.0777479,0.0301047,-0.0112554,-0.109494
P53745,-0.040511,-0.122654,-0.0556954,-0.0725427,0.0568206,0.151804,-0.114785,-0.0152247,-0.0383231,0.16725,0.0322088,0.0365871,-0.0796799,0.0160813,0.0157396,-0.0878,-0.0922943,0.021848,-0.143823,0.218096,0.0607409,0.0226024,-0.00381667,-0.0944586
P53918,-0.0398251,-0.120772,-0.0628941,-0.0594399,0.0971165,0.193285,-0.137439,0.00826632,-0.0205906,0.208212,0.0790337,0.041692,-0.0835118,0.0271407,0.0278645,-0.0980629,-0.11729,0.0494162,-0.184458,0.267516,0.049822,0.0279629,-0.00361606,-0.0803666
P43497,-0.0188218,-0.10926,-0.0330555,-0.0508068,0.0608363,0.140001,-0.103508,-0.0220526,-0.0324487,0.14514,0.0405734,0.021201,-0.0715755,0.0266787,0.0161075,-0.06194,-0.0736967,0.0474944,-0.130593,0.208519,0.0365666,0.0161132,-0.0157666,-0.0698462
Q04814,-0.0290684,-0.0698907,-0.0276612,-0.0333146,0.0148542,0.073027,-0.0670096,-0.0174364,-0.017563,0.0683735,0.00961205,0.016885,-0.0254521,-0.0013327,0.00250428,-0.0369492,-0.0392401,0.00372154,-0.0598114,0.104335,0.00434525,0.00977399,0.00611816,-0.0446965
Q05874,-0.029334,-0.111127,-0.054613,-0.0772953,0.0641288,0.173897,-0.116615,0.00124827,-0.0221634,0.18736,0.0507255,0.0522959,-0.0633743,0.0108172,0.0184974,-0.0837419,-0.0941175,0.0550616,-0.158097,0.216356,0.0311471,0.0151633,0.0142676,-0.0652391
Q04307,-0.0307028,-0.12992,-0.0456622,-0.062791,0.0834481,0.18723,-0.154774,-0.0102202,-0.0271133,0.229868,0.0693863,0.0501697,-0.0756096,0.0168635,0.0399634,-0.0893095,-0.111918,0.0435526,-0.192379,0.270121,0.0403098,0.0310087,-0.000857074,-0.112249
P43572,-0.0522795,-0.1712,-0.0576128,-0.0824753,0.0833166,0.200206,-0.163952,-0.0161742,-0.0433085,0.213495,0.0495176,0.044139,-0.0908809,0.00560648,0.0232259,-0.11602,-0.0954719,0.0382719,-0.17844,0.297058,0.0554941,0.00740862,-0.011061,-0.0862564
P0CX14,-0.0274672,-0.117575,-0.0529542,-0.0565987,0.0742641,0.186919,-0.135252,-0.0148164,-0.00494367,0.167593,0.0593084,0.0297628,-0.0732294,0.022578,0.0160005,-0.0976921,-0.0739084,0.048065,-0.132484,0.224301,0.0504314,-0.00346509,0.00518689,-0.0678055
P11433,-0.0356341,-0.215075,-0.0975665,-0.144601,0.118891,0.317806,-0.242867,0.013138,-0.0280056,0.338324,0.0989525,0.0527388,-0.149021,0.0406764,0.0232815,-0.150712,-0.179796,0.0722401,-0.286639,0.408846,0.109072,0.0346792,-0.0162689,-0.170063
P23748,-0.0313675,-0.156092,-0.0510968,-0.0749468,0.096092,0.213653,-0.187481,-0.0200638,-0.0288709,0.220082,0.0731307,0.0519345,-0.100674,0.0158852,0.0079551,-0.103577,-0.105895,0.0506588,-0.208453,0.307339,0.080817,0.0179259,0.00803189,-0.0981382
P21375,-0.0110094,-0.0864472,-0.0207637,-0.064898,0.0480694,0.108357,-0.0728951,-0.0101013,-0.0295378,0.11782,0.0535742,0.0137638,-0.0658842,0.0307396,0.0295544,-0.0344903,-0.0612963,0.0343362,-0.0989237,0.124665,0.039503,0.0219281,0.01881,-0.0463392
P53163,-0.0264925,-0.116255,-0.0631511,-0.0912014,0.0745041,0.16969,-0.151998,0.0131322,-0.0140737,0.191316,0.0620703,0.0420432,-0.0953565,0.00536449,0.00273114,-0.105301,-0.101691,0.0347411,-0.172663,0.224083,0.0482333,0.0172852,-0.00690559,-0.0981274
P38727,-0.0187899,-0.132167,-0.0706182,-0.0622056,0.0546748,0.176813,-0.158812,-0.0121354,-0.0173859,0.181342,0.0641184,0.0549624,-0.0833869,0.00550258,0.0409629,-0.0901296,-0.0911844,0.0197941,-0.166831,0.213309,0.0309831,0.0178751,-0.0206847,-0.0922309
P40040,-0.0333741,-0.119799,-0.0431651,-0.0592902,0.0679896,0.199172,-0.126367,0.016653,-0.00851813,0.20306,0.0433927,0.0376249,-0.0722662,0.0170127,0.000667125,-0.0874676,-0.0853766,0.028968,-0.173821,0.260228,0.0449123,-0.000292733,0.00756718,-0.111831
Q12157,-0.0513059,-0.208368,-0.0922244,-0.0880019,0.101041,0.265015,-0.227901,0.00875219,-0.0186983,0.273576,0.0768733,0.0544669,-0.104466,0.0179088,0.0316359,-0.109557,-0.123903,0.0615004,-0.226963,0.338757,0.0727972,0.0333403,0.000636146,-0.11663
P53751,-0.0426883,-0.12146,-0.0528596,-0.0586038,0.0534204,0.175047,-0.155626,-0.0156901,-0.0208376,0.195579,0.0524659,0.0415313,-0.0839283,0.0159126,0.0374815,-0.0878081,-0.0974546,0.0539303,-0.140174,0.231551,0.0533993,-0.00060947,0.00393811,-0.0900733
P81450,-0.0193276,-0.187576,-0.0898113,-0.0882354,0.12092,0.234135,-0.204873,0.0103556,-0.0280165,0.258943,0.0980571,0.0723071,-0.0894824,0.0398196,0.0202581,-0.102216,-0.126058,0.0560917,-0.225275,0.313483,0.0686277,0.0437423,0.000830448,-0.114142
P53318,-0.0191328,-0.111664,-0.0651146,-0.0819757,0.0523244,0.149009,-0.148567,-0.0172503,-0.0331975,0.185836,0.0547539,0.0512414,-0.0751367,0.00879984,0.00850614,-0.0844579,-0.106434,0.0451155,-0.147284,0.203773,0.0618837,0.0279459,0.00249461,-0.0811447
P21269,-0.0319318,-0.130891,-0.0298714,-0.0622512,0.0796529,0.140925,-0.121716,-0.00868313,-0.0267699,0.159797,0.0319567,0.0319963,-0.0650558,-0.00209602,0.0193692,-0.0615922,-0.0869503,0.0383345,-0.151939,0.187407,0.0353003,0.0261462,0.0137433,-0.0705319
P25037,-0.046653,-0.162738,-0.0746147,-0.0751731,0.0723092,0.189715,-0.15886,-0.00943254,-0.0345114,0.20955,0.0654423,0.0519083,-0.101933,0.0130615,0.0343738,-0.0985827,-0.0880029,0.0375018,-0.189219,0.251046,0.0680626,0.0124751,-0.00853468,-0.114664
P40029,-0.0264132,-0.122059,-0.0540467,-0.0842479,0.0802767,0.173371,-0.127929,-0.0200455,-0.0145154,0.204162,0.0685109,0.0334307,-0.061465,0.023415,0.0278387,-0.103844,-0.122359,0.0323129,-0.1643,0.262029,0.0678834,0.0112054,0.0124702,-0.0909907
P48510,-0.0233834,-0.144493,-0.0642222,-0.0631123,0.0711522,0.174218,-0.151489,0.0168522,-0.0341046,0.17503,0.0738566,0.0340218,-0.0921124,0.0357262,0.00191308,-0.0849029,-0.0869758,0.0266664,-0.164127,0.248713,0.0353082,0.0303225,0.00638071,-0.0938047
P38776,-0.0375612,-0.129934,-0.0614932,-0.0524754,0.0801247,0.162372,-0.129721,0.0028521,-0.0153237,0.177539,0.0729271,0.0438217,-0.0526872,0.0192754,0.0245819,-0.0803451,-0.0942695,0.0305649,-0.133956,0.234312,0.0376709,0.0353112,-0.0154247,-0.0837087
O14468,-0.0600077,-0.208291,-0.0855754,-0.129516,0.118112,0.286878,-0.222564,-0.0180091,-0.0261018,0.311177,0.0788897,0.0626018,-0.104944,0.0427479,0.049442,-0.140948,-0.149351,0.0828269,-0.254995,0.392857,0.0817736,0.0094972,-0.0104283,-0.129066
P40037,-0.0408138,-0.101589,-0.0498809,-0.0402141,0.0571304,0.164617,-0.111217,-0.00234809,-0.0281149,0.137885,0.0523312,0.0337522,-0.0436025,-0.00135892,0.02356,-0.058761,-0.0946202,0.0500408,-0.132162,0.168882,0.0293218,0.0278484,0.00804064,-0.0760489
P38791,-0.0409264,-0.183725,-0.0561904,-0.0987123,0.0761779,0.217947,-0.195648,-0.0103645,-0.0236398,0.221792,0.0698465,0.0623529,-0.105444,0.00842815,0.028686,-0.127283,-0.124298,0.050295,-0.207436,0.278897,0.0483513,0.0272133,-0.00672825,-0.0956567
Q06822,-0.0250807,-0.0997542,-0.0424416,-0.0539627,0.0555385,0.164024,-0.148396,-0.000645411,-0.0130734,0.185133,0.0453085,0.0486702,-0.0663411,-0.0013926,0.0291033,-0.0613065,-0.0884503,0.0376928,-0.146945,0.214659,0.0551464,0.0364877,-0.000849976,-0.0961334
Q3E824,-0.0172747,-0.0869527,-0.0242066,-0.0581414,0.065045,0.140696,-0.121736,0.0171784,-0.00368031,0.146088,0.0340276,0.0499635,-0.0660875,0.0155149,0.0125459,-0.0853261,-0.0820163,0.037776,-0.118317,0.202869,0.0597957,0.000198157,0.0173181,-0.0802596
P39521,-0.0199542,-0.142233,-0.0632303,-0.0701741,0.0560545,0.175821,-0.149254,-0.0189823,-0.0241174,0.190361,0.0672822,0.0493924,-0.0871136,0.00858459,0.0208384,-0.0751409,-0.0823773,0.0375167,-0.17007,0.230443,0.0606947,0.00303827,0.0198335,-0.0714701
Q6Q546,-0.0291731,-0.131635,-0.0657812,-0.0528478,0.0912013,0.18338,-0.157768,0.0113301,-0.0250323,0.203019,0.056189,0.0250386,-0.0551581,0.0137002,0.00492684,-0.0793191,-0.0765899,0.0611373,-0.13664,0.222315,0.0612494,0.034367,0.0196634,-0.083116
P46984,-0.0190436,-0.166225,-0.0525986,-0.0702402,0.0790649,0.191216,-0.139147,-0.0202383,-0.0367917,0.204969,0.0595268,0.0475562,-0.081316,0.0251481,0.0382311,-0.0931798,-0.105097,0.0629957,-0.168588,0.275417,0.038033,0.0278445,-0.00652384,-0.120464
P53129,-0.0185278,-0.160234,-0.0890078,-0.0998218,0.100279,0.26137,-0.173226,0.0117312,-0.021837,0.242822,0.0659116,0.0461071,-0.0924147,0.0238289,0.0337458,-0.115403,-0.126664,0.0668605,-0.189178,0.309238,0.070106,0.0334869,-0.016284,-0.134328
P21826,-0.0338504,-0.0470886,-0.0388415,-0.0392127,0.0330761,0.109064,-0.0755971,-0.000617476,-0.0160283,0.0749056,0.027882,0.027036,-0.0173611,0.0126968,0.0205645,-0.0340747,-0.0412206,0.0333105,-0.0655609,0.13425,0.0444705,0.022241,-0.00260559,-0.0263045
Q08971,-0.0485959,-0.15377,-0.0505503,-0.0683074,0.0769097,0.190742,-0.138201,-0.0220395,-0.0367339,0.192462,0.0538664,0.0297961,-0.0601503,0.0264381,0.0125949,-0.0759616,-0.111753,0.0530571,-0.16639,0.257981,0.0621596,0.0377404,0.0210122,-0.0775722
P38863,-0.055701,-0.17708,-0.0614146,-0.103788,0.0851208,0.242332,-0.210128,-0.0151745,-0.023713,0.263336,0.0906083,0.0433796,-0.0996105,0.0422458,0.0225181,-0.105489,-0.144772,0.0576249,-0.19915,0.305957,0.0919469,0.0414501,-0.0187796,-0.107311
Q12291,-0.0367237,-0.123317,-0.0329387,-0.0724909,0.051638,0.16677,-0.111065,-0.0213663,-0.0321887,0.162286,0.0571116,0.0454588,-0.0468686,0.0224819,0.0369252,-0.0639184,-0.0665249,0.0449497,-0.129445,0.182321,0.0442883,0.0223262,0.00170934,-0.0611668
P35842,-0.0249303,-0.187442,-0.0621849,-0.112186,0.0987285,0.24729,-0.192638,-0.0236277,-0.023104,0.264784,0.0858713,0.0418112,-0.102157,0.0197932,0.0146738,-0.106555,-0.154661,0.0796052,-0.213508,0.351627,0.0788371,0.0374876,0.0135023,-0.127539
P32611,-0.0421263,-0.121797,-0.0523483,-0.0837435,0.074944,0.144867,-0.110425,-0.0110142,-0.0175281,0.171728,0.0348502,0.0204671,-0.0563821,0.0218723,0.023462,-0.0790451,-0.0861253,0.0438878,-0.11909,0.196634,0.0643905,0.0279621,-0.0190319,-0.0871361
Q05924,-0.0228003,-0.106707,-0.0430327,-0.0391005,0.076342,0.148,-0.117765,0.00396625,-0.0255319,0.161291,0.0419316,0.0517563,-0.0506669,-0.00328543,0.024462,-0.0505996,-0.0950403,0.021114,-0.119573,0.182234,0.039318,0.00849344,0.00812374,-0.0769082
P53057,-0.0192064,-0.095159,-0.0453503,-0.0324121,0.0515288,0.112907,-0.0987082,-0.00208501,-0.0268479,0.120852,0.0424787,0.0285253,-0.0367092,0.00283935,0.0191717,-0.0486763,-0.0587793,0.0268434,-0.106187,0.160503,0.0413278,0.0217257,0.0121329,-0.0575637
P34231,-0.0193946,-0.049201,-0.0419985,-0.0256668,0.0582749,0.0856922,-0.0806238,0.00507703,-0.00118093,0.106109,0.0253993,0.00358946,-0.0375482,0.0273033,0.0180951,-0.0438157,-0.0417866,0.0274767,-0.076678,0.106694,0.0293834,0.0111539,-0.0109125,-0.0348845
P07390,-0.0241934,-0.147891,-0.0730065,-0.0850585,0.081552,0.174545,-0.161428,-0.0202977,-0.00494233,0.186114,0.0512086,0.0540458,-0.0820409,0.0268332,0.0348467,-0.0814515,-0.104189,0.0588869,-0.152394,0.244152,0.0374538,0.0111671,-0.00164557,-0.100941
Q12481,-0.0181805,-0.108006,-0.0590839,-0.0602617,0.0821707,0.194349,-0.141566,-0.0153455,-0.0204299,0.193057,0.075951,0.0530892,-0.0932387,0.0175818,0.0376857,-0.0985842,-0.0905169,0.0486175,-0.172272,0.218862,0.0523619,0.00890026,-0.00981613,-0.079184
P29704,-0.0146433,-0.158227,-0.0700622,-0.0732875,0.0930107,0.237457,-0.170714,-0.0139679,-0.0385018,0.245788,0.0727058,0.0341917,-0.08516,0.0100939,0.0422058,-0.102616,-0.112419,0.0579295,-0.172537,0.26659,0.0811515,0.00164635,-0.0054186,-0.0899172
P46957,-0.0449236,-0.139881,-0.036126,-0.0859099,0.0691243,0.2048,-0.14079,-0.0110845,-0.00727263,0.201814,0.0514363,0.0428535,-0.0801068,0.0149224,0.0229352,-0.102701,-0.113215,0.0562916,-0.17989,0.261033,0.0748381,0.0383012,0.00548041,-0.0900151
Q08218,-0.00993365,-0.0614724,-0.0355996,-0.0320287,0.0539575,0.11001,-0.0921365,0.0110707,-0.00896546,0.116629,0.0324195,0.0293932,-0.04213,0.0310001,0.0106794,-0.0455939,-0.0511628,0.0340124,-0.0888058,0.13352,0.0463176,0.0158087,0.0128909,-0.0341674
P40107,-0.0304576,-0.175783,-0.0538163,-0.0847099,0.102914,0.20839,-0.162034,0.00343984,-0.0120013,0.218245,0.0735043,0.0699169,-0.10163,0.00192495,0.018594,-0.0857327,-0.134557,0.0477805,-0.198529,0.265904,0.0716033,0.00754263,0.0029433,-0.0944338
P53925,-0.00592087,-0.069702,-0.0146085,-0.0384721,0.0467309,0.109878,-0.0831156,-0.00497522,-0.0110214,0.115561,0.0122046,0.00417697,-0.0488551,0.00444545,-0.00815383,-0.0625984,-0.0616561,0.0439833,-0.0942884,0.134797,0.0297079,0.0192675,0.00566425,-0.0294815
P53115,-0.056616,-0.200096,-0.0852246,-0.127683,0.105398,0.303001,-0.225737,0.0100521,-0.0526538,0.31191,0.0849529,0.0575906,-0.140928,0.0453623,0.0465977,-0.121071,-0.164875,0.0836394,-0.259857,0.386295,0.0875747,0.040501,-0.00103028,-0.163886
P11353,-0.0537796,-0.184183,-0.0832896,-0.109758,0.0965469,0.252801,-0.166585,0.00187789,-0.023131,0.23832,0.0910831,0.0535607,-0.0911617,0.0393612,0.00865815,-0.0929497,-0.139795,0.0563701,-0.196415,0.288948,0.0636857,0.00969906,0.00446459,-0.132012
P29703,-0.0295248,-0.120236,-0.0640871,-0.0757543,0.076973,0.170391,-0.131999,-0.0168181,-0.0398563,0.209504,0.0665802,0.0284789,-0.0797589,0.0301635,0.0037938,-0.0981867,-0.0997733,0.0341793,-0.160922,0.218342,0.0461187,0.0206809,0.018142,-0.0779936
P07884,-0.0271569,-0.0596347,-0.0487709,-0.0614926,0.063594,0.12287,-0.064291,-0.0154781,-0.0153357,0.114839,0.0412042,0.00488898,-0.037798,-0.00456653,0.0242478,-0.0676653,-0.0749819,0.0235338,-0.0684124,0.126804,0.0254312,0.0248879,0.00477658,-0.070284
Q3E744,-0.0349067,-0.0902194,-0.0149337,-0.033687,0.0477112,0.107035,-0.0849677,0.00524229,-0.0220313,0.0907824,0.039492,0.0161831,-0.0238332,-0.00671021,0.0308963,-0.0426801,-0.0346873,0.00758883,-0.0927185,0.140002,0.0393299,0.0251038,-0.000235622,-0.0320041
Q04005,-0.0185238,-0.141058,-0.0334701,-0.0849317,0.0896966,0.186816,-0.147647,0.0126111,-0.0240873,0.16395,0.0500513,0.0595165,-0.0822078,0.00684786,0.0266052,-0.0720408,-0.071093,0.042453,-0.148175,0.240432,0.0475516,0.0367343,0.0112224,-0.0691967
P18496,-0.0185133,-0.135155,-0.0563757,-0.0761387,0.0841797,0.186389,-0.15411,0.0146762,-0.0103507,0.19775,0.0694219,0.0263932,-0.0889445,0.0353979,0.0208434,-0.079889,-0.10405,0.0283389,-0.164761,0.237599,0.0627785,0.0350662,-0.00803838,-0.0882386
P34165,-0.00996134,-0.0928694,-0.024538,-0.0387297,0.0715086,0.129799,-0.113736,-0.0083944,-0.00619618,0.141265,0.0370742,0.0216803,-0.0418666,0.0242347,0.00226196,-0.0629877,-0.0820234,0.0233263,-0.12221,0.18261,0.0513634,0.0334167,-0.00369135,-0.0734881
P53966,-0.0333073,-0.0999373,-0.0582705,-0.073132,0.0659999,0.139398,-0.115645,-0.00546701,-0.0278993,0.165942,0.0495722,0.0219156,-0.0601077,0.0176821,0.039224,-0.0738076,-0.0772313,0.0218196,-0.118804,0.209962,0.043296,-0.00458292,0.000558317,-0.0949331
P53929,-0.021995,-0.0861558,-0.0215927,-0.0298064,0.0527093,0.129263,-0.0983045,-0.00421497,-0.00924367,0.123427,0.0174359,0.0410997,-0.0670788,0.0127492,0.0251294,-0.0555822,-0.077266,0.0267698,-0.0943326,0.139338,0.0264758,0.000485166,-0.00334278,-0.0742596
Q04172,-0.0513053,-0.213981,-0.0734964,-0.0972563,0.0944752,0.287051,-0.197207,0.00569096,-0.0253135,0.276327,0.0863076,0.083492,-0.128983,0.0263457,0.02427,-0.122633,-0.161088,0.0706927,-0.227627,0.378707,0.0942003,0.0333564,0.0216681,-0.140056
P32917,-0.0262146,-0.160995,-0.0468654,-0.0805694,0.101393,0.201445,-0.18184,-0.00956698,-0.0196344,0.215256,0.0717024,0.0596524,-0.0802461,0.0219557,0.0438808,-0.115571,-0.1063,0.0347844,-0.200419,0.251715,0.0436837,0.0398028,-0.00663447,-0.111016
Q08270,0.00131625,-0.0652397,-0.0186317,-0.0455381,0.0328526,0.117273,-0.0937436,0.0149803,-0.0119682,0.119532,0.046006,0.047046,-0.0491466,-0.00804786,0.0309941,-0.0463194,-0.063286,0.0206535,-0.113689,0.126767,0.0237043,-0.00666835,0.0100492,-0.0451453
P25362,-0.0303599,-0.128335,-0.0313228,-0.080705,0.0620196,0.195424,-0.122454,-0.0104838,-0.0294648,0.159508,0.0598462,0.0538164,-0.0624718,0.0070275,0.0196777,-0.0792872,-0.101838,0.0337203,-0.163333,0.220541,0.0455308,0.00770249,0.00663335,-0.0761315
Q12317,-0.0304292,-0.159495,-0.0615802,-0.0847433,0.0727726,0.193773,-0.146269,-0.023057,-0.043636,0.215684,0.0741025,0.0621825,-0.102453,0.0296536,0.00445861,-0.0920211,-0.110946,0.0624429,-0.166757,0.240435,0.0518951,0.0261286,0.021989,-0.076765
Q12013,-0.0132966,-0.102962,-0.0324435,-0.0621422,0.0686234,0.154698,-0.118364,2.00377e-05,-0.01869,0.170619,0.0649526,0.0506052,-0.0613058,0.00663801,0.0344131,-0.0636972,-0.087044,0.0272174,-0.136606,0.193877,0.0472111,0.0348968,0.00857828,-0.0894538
P34167,-0.0302142,-0.110467,-0.0541584,-0.0674549,0.0723777,0.160532,-0.116031,0.00812165,-0.034069,0.153635,0.0315153,0.0374342,-0.0584429,0.0191082,0.00643025,-0.078483,-0.1013,0.0449838,-0.150982,0.214615,0.0420292,0.00715884,0.0110671,-0.0673843
P32603,-0.0276705,-0.0904499,-0.0108686,-0.0445765,0.0627845,0.129603,-0.1054,0.0192441,-0.0233061,0.112177,0.029701,0.0226019,-0.0252193,0.00814433,0.00998004,-0.0630237,-0.0594978,0.0349574,-0.0972847,0.120054,0.0339374,0.0141895,0.00854031,-0.0471909
P34241,-0.0649862,-0.208377,-0.113882,-0.122302,0.128229,0.337122,-0.235426,0.0136459,-0.0420019,0.347109,0.10144,0.061663,-0.123258,0.0108329,0.0201249,-0.141866,-0.157878,0.0809344,-0.272187,0.406664,0.0706508,0.0144245,0.00360251,-0.162841
