gene,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
P41816,0.3482,0.0796294,0.134026,-0.0266303,0.0392995,0.200381,0.0261378,-0.0996868,-0.056971,0.105632,-0.0399093,-0.0564813,0.116525,0.112332,0.0669206,0.101386,-0.0245129,0.039236,-0.207608,0.102512,-0.102946,-0.15818,0.280705,-0.019605
P53852,0.383422,0.112392,0.139897,-0.0283019,0.0738696,0.186811,0.0228661,-0.120489,-0.0790764,0.0873821,-0.0529469,-0.0537352,0.100624,0.129485,0.0880184,0.117261,-0.0327553,0.0749906,-0.18953,0.106309,-0.130896,-0.170257,0.28139,-0.0519196
Q09860,0.368248,0.102653,0.184492,-0.0420096,0.0454878,0.209197,0.0271795,-0.111694,-0.061532,0.0920382,-0.049128,-0.0566643,0.105487,0.157977,0.0596861,0.0967075,-0.0362545,0.0643668,-0.190647,0.110585,-0.122678,-0.14147,0.3313,-0.0552603
O14023,0.384811,0.0747175,0.177367,-0.0373551,0.0352691,0.17886,0.0327429,-0.123686,-0.0685895,0.0987825,-0.0557613,-0.0845749,0.124341,0.122864,0.0606581,0.119892,-0.0368947,0.0696249,-0.20021,0.0992793,-0.100462,-0.162838,0.291689,-0.0359217
Q02908,0.36432,0.0975328,0.150204,-0.0622642,0.0727588,0.192198,0.0163725,-0.105699,-0.0633852,0.107312,-0.0453645,-0.06914,0.132709,0.135459,0.0840887,0.0930195,-0.00730667,0.0672934,-0.210741,0.118342,-0.108199,-0.155035,0.289169,-0.016338
O13639,0.352647,0.0941753,0.139238,-0.0290853,0.0643484,0.200887,0.0274386,-0.119363,-0.0605385,0.0862172,-0.0365513,-0.0699742,0.133671,0.127861,0.0657792,0.0809291,-0.00591792,0.0806789,-0.198745,0.0855433,-0.129592,-0.172706,0.31102,-0.0400924
P39954,0.353173,0.100506,0.147311,-0.0621019,0.0565298,0.200704,0.0116436,-0.124258,-0.0448358,0.1056,-0.0426223,-0.0724279,0.119409,0.109383,0.0655456,0.114543,-0.0218207,0.0772455,-0.192055,0.115056,-0.0959736,-0.163315,0.264351,-0.0495593
Q07478,0.39879,0.0970382,0.170178,-0.0602534,0.0516028,0.206182,0.0419563,-0.120721,-0.0629615,0.091592,-0.056455,-0.0688226,0.122857,0.12952,0.0809578,0.0921414,-0.014442,0.0882061,-0.203769,0.104532,-0.105789,-0.170478,0.321625,-0.0438425
O13792,0.400599,0.0865239,0.159032,-0.0536482,0.0602189,0.197927,0.0381303,-0.116109,-0.0747263,0.0939416,-0.0678129,-0.0732413,0.108683,0.124302,0.0966955,0.107536,-0.0164815,0.073999,-0.214715,0.0874898,-0.0981232,-0.14321,0.291147,-0.0338644
P41888,0.362452,0.0736073,0.172411,-0.0564059,0.0383451,0.194443,0.0442415,-0.0932681,-0.0723471,0.107962,-0.0585043,-0.0767219,0.132688,0.142168,0.0758032,0.0843899,-0.0127774,0.0672966,-0.19127,0.109568,-0.109799,-0.169576,0.28623,-0.044979
P47173,0.360411,0.0984275,0.169239,-0.0551047,0.0613914,0.167858,0.0431433,-0.128951,-0.0731928,0.0766195,-0.0664667,-0.0751474,0.130986,0.128426,0.0724788,0.0855851,-0.020856,0.0748934,-0.177934,0.0774165,-0.115645,-0.130088,0.288532,-0.0400679
Q01662,0.372096,0.102907,0.136877,-0.0518333,0.071368,0.209942,0.0391622,-0.101168,-0.0627477,0.103336,-0.0447717,-0.0801353,0.137064,0.125692,0.0652002,0.101594,-0.00934275,0.04769,-0.180616,0.0913734,-0.130208,-0.16758,0.271702,-0.0526125
O59730,0.359936,0.107305,0.161027,-0.0430995,0.0377277,0.20362,0.0203103,-0.123319,-0.0612665,0.0805836,-0.0517094,-0.0575876,0.11571,0.150952,0.0650292,0.0843602,-0.029625,0.0731833,-0.182085,0.118531,-0.122776,-0.161256,0.294267,-0.0465492
Q12164,0.36178,0.0910258,0.142361,-0.0260918,0.0436535,0.184953,0.0405507,-0.124379,-0.0709737,0.0897631,-0.0352739,-0.0617759,0.115772,0.142147,0.0692778,0.102172,-0.00539217,0.07649,-0.181076,0.0987825,-0.0985126,-0.164635,0.294369,-0.0193424
Q9Y7Z5,0.335646,0.109816,0.153963,-0.0624975,0.0569713,0.207778,0.0372584,-0.116481,-0.0751878,0.071591,-0.0728784,-0.0442486,0.125754,0.148796,0.0500387,0.0853269,-0.00526539,0.0748979,-0.198639,0.0906859,-0.0919291,-0.136987,0.293048,-0.0512635
Q12204,0.355157,0.0846386,0.163778,-0.0453487,0.0567419,0.175918,0.0116983,-0.124735,-0.0531,0.0650098,-0.0356083,-0.0695389,0.117988,0.123959,0.0858289,0.109992,-0.00725803,0.0432829,-0.18874,0.0935261,-0.0989152,-0.158659,0.248482,-0.0349045
P87109,0.384225,0.082669,0.181423,-0.0305916,0.0365348,0.189757,0.0457218,-0.116477,-0.0783797,0.0973877,-0.0731045,-0.0789044,0.133737,0.127575,0.0762041,0.127087,-0.00624704,0.0741291,-0.20712,0.0950994,-0.111636,-0.157925,0.298292,-0.0245936
Q9C0Z0,0.352491,0.0852066,0.156256,-0.0431965,0.0611768,0.168271,0.0186746,-0.0985229,-0.0418731,0.0892587,-0.0349739,-0.082476,0.090472,0.130575,0.0844983,0.090398,-0.0402736,0.0713512,-0.199221,0.102944,-0.0936205,-0.156099,0.272901,-0.0514163
P32837,0.354582,0.107322,0.157913,-0.0626485,0.0565378,0.184585,0.0205712,-0.127215,-0.0737672,0.0928612,-0.0488487,-0.0724079,0.122263,0.10873,0.0509886,0.0763247,-0.00678003,0.06698,-0.184201,0.0914105,-0.118947,-0.15495,0.291808,-0.0334103
O74445,0.394195,0.082609,0.153378,-0.0414863,0.0574834,0.180841,0.0161492,-0.107805,-0.0619821,0.106898,-0.0425764,-0.0650335,0.10932,0.14248,0.0764155,0.108537,-0.0310187,0.0693933,-0.207219,0.0850794,-0.108262,-0.147817,0.311923,-0.0582812
P53549,0.370041,0.0980594,0.151273,-0.0406675,0.0577484,0.181475,0.0516537,-0.124896,-0.0788627,0.0897132,-0.0600644,-0.0731827,0.0950039,0.138283,0.0870996,0.111469,-0.0351955,0.0532984,-0.193969,0.100056,-0.0916217,-0.154143,0.270794,-0.0160375
P38625,0.369786,0.103134,0.163362,-0.0342774,0.0404679,0.203226,0.0260043,-0.132587,-0.0748389,0.0728234,-0.0464748,-0.0822431,0.131436,0.144648,0.0752759,0.083475,-0.0270418,0.0804591,-0.203318,0.0949275,-0.0994541,-0.132984,0.27869,-0.0324688
Q9P772,0.37665,0.0867838,0.169085,-0.0315354,0.0558954,0.194667,0.0229675,-0.133825,-0.0655782,0.0749299,-0.0387027,-0.0613278,0.135462,0.13445,0.0693305,0.111951,-0.0368509,0.0606769,-0.190275,0.0869983,-0.128532,-0.174587,0.293285,-0.0205926
Q9URZ5,0.341702,0.0894455,0.167028,-0.0506804,0.0669826,0.184579,0.0243126,-0.117119,-0.071937,0.0972583,-0.0679486,-0.0483779,0.116935,0.133799,0.0760079,0.084798,-0.0107335,0.0767235,-0.173195,0.079014,-0.112259,-0.15433,0.290359,-0.0419774
P21576,0.375583,0.106002,0.170291,-0.0624573,0.057506,0.181415,0.0430869,-0.102304,-0.0628588,0.112384,-0.0691697,-0.0672187,0.106171,0.135482,0.0642794,0.0991803,-0.0382285,0.0849742,-0.182249,0.116795,-0.0913123,-0.136434,0.32092,-0.0270626
P32468,0.353462,0.0801481,0.157193,-0.0416161,0.0651612,0.181405,0.0332474,-0.0886314,-0.0512663,0.0879228,-0.0654591,-0.0676339,0.0948438,0.144684,0.0848451,0.110855,-0.0372658,0.0468275,-0.180947,0.110713,-0.0929794,-0.164085,0.296541,-0.0189045
P48009,0.403263,0.0813361,0.148556,-0.0537995,0.0739888,0.1921,0.0309288,-0.105515,-0.0590118,0.0901097,-0.0814898,-0.0858874,0.142829,0.127592,0.0725107,0.106022,-0.0146125,0.062487,-0.205882,0.116571,-0.128999,-0.185831,0.298728,-0.0208806
P18408,0.317383,0.0979976,0.12636,-0.0435217,0.0318627,0.190804,0.0136192,-0.120134,-0.0467343,0.0992954,-0.0304656,-0.0552158,0.115027,0.129555,0.0677747,0.0877377,-0.0141511,0.0762594,-0.192774,0.096611,-0.107514,-0.139039,0.278704,-0.0184799
Q10270,0.38676,0.106934,0.141353,-0.03372,0.043564,0.182273,0.0493468,-0.10217,-0.0630586,0.0802329,-0.0578612,-0.0791953,0.134477,0.146758,0.0766642,0.114798,-0.00224692,0.0747923,-0.188202,0.0794644,-0.119405,-0.171132,0.279147,-0.0151742
P47140,0.351045,0.0933521,0.174036,-0.0543733,0.0345886,0.203785,0.0303081,-0.111515,-0.0743653,0.0759618,-0.0735075,-0.0534904,0.100327,0.11691,0.0653257,0.114628,-0.00556876,0.0703365,-0.220574,0.114444,-0.110699,-0.156175,0.290194,-0.0265991
Q9UT84,0.358144,0.0908719,0.161655,-0.0455046,0.0603853,0.203122,0.0510513,-0.109982,-0.0514739,0.106405,-0.0462194,-0.0753001,0.106365,0.118718,0.0822349,0.103665,-0.00163358,0.0699382,-0.193817,0.110161,-0.127199,-0.155198,0.272814,-0.0249801
P27680,0.362653,0.0961607,0.155754,-0.0296861,0.0504942,0.187167,0.0513851,-0.088232,-0.0835228,0.0983532,-0.0515063,-0.0466486,0.119419,0.147182,0.0496197,0.111352,-0.0157773,0.0446763,-0.210734,0.0807891,-0.118705,-0.155278,0.273352,-0.0216203
O74421,0.330803,0.104754,0.16448,-0.0466357,0.0411504,0.198166,0.0289755,-0.102404,-0.0838478,0.0789413,-0.0357677,-0.0616629,0.126091,0.126041,0.0549549,0.114002,-0.0129714,0.0747527,-0.20678,0.10372,-0.0874147,-0.12687,0.298252,-0.0515547
Q06142,0.372017,0.103561,0.141276,-0.0536037,0.0458354,0.200983,0.0277877,-0.117881,-0.072433,0.0842019,-0.0384148,-0.0455642,0.0936629,0.141795,0.0674178,0.0888802,-0.00343797,0.0526011,-0.184607,0.0753977,-0.105501,-0.14103,0.296371,-0.0335596
O13864,0.367432,0.0737719,0.154827,-0.0553918,0.0649385,0.214177,0.0291157,-0.129823,-0.0583702,0.0733883,-0.041065,-0.0701437,0.117534,0.117169,0.0730035,0.113009,-0.00461034,0.069229,-0.220217,0.0980572,-0.126747,-0.13765,0.310718,-0.0565318
Q04493,0.393061,0.0919413,0.158337,-0.0393962,0.0548253,0.212292,0.0267235,-0.116099,-0.0769552,0.0860941,-0.0375324,-0.0576248,0.131483,0.145238,0.0601051,0.089082,-0.0253317,0.0627768,-0.195437,0.0965081,-0.128714,-0.149886,0.317138,-0.0234565
O94307,0.373437,0.0726038,0.170798,-0.0334581,0.0324492,0.191554,0.0100235,-0.0948567,-0.0542194,0.0993949,-0.0488424,-0.0867799,0.12947,0.118091,0.0701329,0.113988,-0.0248818,0.063771,-0.188107,0.112664,-0.117824,-0.156781,0.274683,-0.0544373
Q01896,0.353854,0.0898366,0.15827,-0.0447342,0.0576109,0.183405,0.043694,-0.116625,-0.0849871,0.07621,-0.0674704,-0.0828387,0.102126,0.148653,0.0799571,0.105584,0.000489003,0.0588784,-0.212798,0.0803966,-0.122197,-0.166512,0.270279,-0.0351552
P22189,0.361849,0.107023,0.15354,-0.0395196,0.0526543,0.178739,0.0466286,-0.113994,-0.0523704,0.0879906,-0.0648495,-0.0763177,0.116579,0.128043,0.0612728,0.0985794,-0.00651931,0.0522852,-0.19058,0.0994443,-0.0888449,-0.146218,0.271252,-0.0460164
O74540,0.391383,0.0979631,0.152028,-0.0635833,0.0655865,0.187568,0.0378091,-0.100745,-0.0762407,0.0933908,-0.0628094,-0.0890561,0.0987674,0.123814,0.0564523,0.111101,-0.0418706,0.0573817,-0.19199,0.109704,-0.131854,-0.156005,0.274339,-0.0353938
P32771,0.358023,0.09989,0.162808,-0.0567894,0.0355488,0.193607,0.0184791,-0.110822,-0.0625292,0.0814902,-0.0679387,-0.0627249,0.120494,0.117685,0.0850162,0.101538,-0.0331112,0.0589281,-0.210294,0.103358,-0.126619,-0.131691,0.270593,-0.0568616
P46151,0.389759,0.0812335,0.178608,-0.0445133,0.0473673,0.205496,0.0440369,-0.109742,-0.0589567,0.0979651,-0.0622187,-0.0541406,0.126228,0.154181,0.0926737,0.112328,-0.0290893,0.0861821,-0.205234,0.120982,-0.10269,-0.179893,0.297777,-0.0279312
O74927,0.344142,0.0709653,0.160259,-0.0261664,0.0670547,0.212815,0.0235796,-0.133347,-0.0817894,0.0967947,-0.0617321,-0.0476729,0.134457,0.118217,0.0604063,0.117663,-0.0339571,0.0573127,-0.20503,0.0952265,-0.107584,-0.136521,0.305509,-0.0366376
P53254,0.372244,0.0954357,0.134228,-0.0350544,0.0528534,0.18006,0.0421333,-0.106027,-0.0645907,0.101231,-0.0541839,-0.0563576,0.13546,0.131556,0.089752,0.106096,-0.0184116,0.0570245,-0.210149,0.0778844,-0.124635,-0.145752,0.281205,-0.0404271
O94676,0.355243,0.0969037,0.160349,-0.0463831,0.0377992,0.202918,0.0397565,-0.117013,-0.0842817,0.0879127,-0.0696463,-0.0518051,0.128259,0.128368,0.0786331,0.0860507,-0.0385931,0.0565603,-0.213814,0.100848,-0.10959,-0.168529,0.279119,-0.0200269
P53734,0.379673,0.0785959,0.147441,-0.0608082,0.0437051,0.221238,0.0357121,-0.115188,-0.0775104,0.0890213,-0.0584147,-0.0897537,0.114565,0.133613,0.0697751,0.116979,-0.00862076,0.0521094,-0.206391,0.119631,-0.117759,-0.145685,0.323985,-0.0441718
Q76PD3,0.354816,0.105016,0.157501,-0.0366331,0.047381,0.178781,0.038608,-0.104449,-0.0512259,0.0838489,-0.0445436,-0.0654953,0.126082,0.111444,0.0725794,0.0992499,-0.0377157,0.0535763,-0.181692,0.0799017,-0.119464,-0.124376,0.281858,-0.0387292
P38995,0.393662,0.0900596,0.166825,-0.0515922,0.0478683,0.215571,0.0526939,-0.130315,-0.0721752,0.0881089,-0.0774698,-0.09664,0.107217,0.156385,0.0676993,0.130015,-0.0164111,0.0540926,-0.201751,0.0960618,-0.104387,-0.152235,0.322356,-0.0568437
O59666,0.372351,0.0821089,0.159803,-0.0632884,0.0445248,0.225314,0.0416634,-0.117813,-0.0497015,0.0804934,-0.0715152,-0.0709722,0.124501,0.122958,0.0733158,0.115769,-0.00522305,0.0863622,-0.226696,0.106575,-0.124546,-0.167234,0.287801,-0.0230637
O59709,0.362436,0.075034,0.145037,-0.0632705,0.0387409,0.194344,0.0286978,-0.125979,-0.0508483,0.109323,-0.0587235,-0.0876154,0.100212,0.147845,0.0660538,0.0825416,-0.0114817,0.0820344,-0.21369,0.0752235,-0.0892845,-0.135863,0.286565,-0.0301864
Q08446,0.352029,0.106706,0.153762,-0.0462184,0.0612454,0.197427,0.0130203,-0.0937474,-0.0654525,0.0938402,-0.0659068,-0.0647585,0.0883624,0.146045,0.0650779,0.11564,-0.00249921,0.0808847,-0.207787,0.076957,-0.0847192,-0.122813,0.267946,-0.0171044
P11914,0.359644,0.0851119,0.158161,-0.0613698,0.0627696,0.192845,0.0173986,-0.133444,-0.0824399,0.113723,-0.0667388,-0.0503837,0.119722,0.133363,0.0563054,0.104643,-0.0238498,0.0594635,-0.202078,0.114317,-0.122028,-0.173243,0.305545,-0.0259007
O94745,0.367708,0.110207,0.165397,-0.0613779,0.0484532,0.190643,0.0456988,-0.129429,-0.0456994,0.0745899,-0.043696,-0.0467262,0.11159,0.140062,0.0783485,0.0804391,-0.00455163,0.051075,-0.196889,0.108905,-0.120745,-0.135646,0.30655,-0.0423547
Q03691,0.364106,0.0812798,0.14334,-0.0211896,0.0616712,0.180201,0.0484268,-0.101628,-0.0833577,0.0943766,-0.0516802,-0.0442989,0.10523,0.114564,0.0852605,0.107918,-0.00772337,0.0765107,-0.198787,0.10548,-0.124235,-0.122763,0.277773,-0.0387351
O14103,0.380897,0.0966771,0.174251,-0.0451936,0.0716157,0.211247,0.0366059,-0.129859,-0.0547129,0.093247,-0.0522455,-0.0503102,0.112874,0.14959,0.0721384,0.0941011,-0.0167213,0.0591688,-0.198593,0.121203,-0.098714,-0.138542,0.282023,-0.0490114
Q10269,0.373524,0.0907156,0.184408,-0.0319843,0.0782786,0.218984,0.0218323,-0.119928,-0.0810409,0.0983803,-0.0664704,-0.0856972,0.105187,0.130814,0.0818613,0.128483,-0.0326919,0.0488091,-0.213827,0.111403,-0.112717,-0.157287,0.303509,-0.0306316
P53629,0.360155,0.116427,0.180193,-0.051324,0.077198,0.182378,0.0485057,-0.120667,-0.053107,0.114871,-0.0479099,-0.0744321,0.128873,0.146383,0.0728086,0.0842734,-0.0312812,0.0682404,-0.192776,0.100849,-0.113259,-0.178722,0.302202,-0.034569
P12612,0.369537,0.100962,0.17593,-0.0267906,0.0685568,0.208538,0.0445319,-0.0950512,-0.0576112,0.0981563,-0.0422818,-0.0581838,0.130099,0.139839,0.0549916,0.0945101,-0.00992316,0.0642628,-0.202785,0.0985767,-0.0940943,-0.147557,0.288584,-0.0491422
O94501,0.361242,0.0727324,0.163574,-0.0295927,0.0467564,0.205687,0.0247,-0.118863,-0.0569066,0.0993876,-0.0691491,-0.0537002,0.138499,0.146519,0.090372,0.0819749,-0.0144986,0.0848774,-0.187952,0.0824016,-0.114403,-0.140192,0.3014,-0.0515493
O94267,0.366924,0.08109,0.157208,-0.0424736,0.0734816,0.194963,0.050058,-0.114826,-0.0516471,0.103073,-0.0766416,-0.0486689,0.131236,0.136082,0.0961011,0.113749,-0.00481391,0.0636079,-0.181799,0.104346,-0.0942708,-0.170886,0.288165,-0.0262611
P32558,0.385264,0.108631,0.165537,-0.0503584,0.0642791,0.207146,0.0232813,-0.119079,-0.0924618,0.090661,-0.0567661,-0.0822168,0.118778,0.144252,0.0888746,0.106774,-0.0208369,0.0846428,-0.202172,0.0987583,-0.115514,-0.162914,0.30047,-0.0507142
P40016,0.36317,0.0738177,0.14912,-0.0523045,0.0563165,0.176371,0.0370165,-0.0957478,-0.0688035,0.0677613,-0.0513664,-0.077974,0.126871,0.112474,0.088476,0.0967191,-0.0095327,0.0802254,-0.201919,0.103061,-0.0929056,-0.152184,0.2757,-0.0434728
O42897,0.332445,0.0657966,0.131402,-0.0403442,0.0465727,0.19385,0.0259995,-0.0978629,-0.0802074,0.0668894,-0.0429984,-0.0815386,0.0839549,0.119901,0.0815471,0.10576,-0.0195045,0.0719019,-0.199092,0.0928971,-0.103066,-0.134853,0.284673,-0.0251726
P38604,0.376646,0.07125,0.163623,-0.0647326,0.0328614,0.187566,0.0288126,-0.130332,-0.0745507,0.0823969,-0.0547073,-0.066733,0.106482,0.114067,0.0644144,0.112324,-0.0280431,0.0686443,-0.213049,0.0810267,-0.110721,-0.163792,0.279682,-0.0356176
Q10231,0.347732,0.0650016,0.149838,-0.01854,0.0459106,0.187641,0.0376217,-0.112925,-0.0553835,0.0741771,-0.057621,-0.0413554,0.114254,0.139473,0.0558091,0.110246,-0.0197528,0.0684003,-0.174268,0.0800749,-0.118406,-0.131751,0.264951,-0.0371491
Q10142,0.322412,0.0837756,0.129891,-0.0450476,0.0404363,0.185044,0.0129506,-0.125338,-0.0725251,0.10529,-0.0734115,-0.0603671,0.126784,0.121433,0.0869233,0.100653,-0.021499,0.0673295,-0.19102,0.0901007,-0.116501,-0.12739,0.291718,-0.0465835
P36107,0.339745,0.0922137,0.157667,-0.0600451,0.0679089,0.195124,0.0330095,-0.121267,-0.0545551,0.0651904,-0.0645152,-0.0553948,0.130138,0.132942,0.0581662,0.0967023,-0.0306393,0.0428438,-0.176385,0.0860519,-0.123346,-0.16254,0.273405,-0.0192093
P38251,0.379496,0.113813,0.147042,-0.0258296,0.0551489,0.216851,0.0411695,-0.119188,-0.0757734,0.0862372,-0.0648313,-0.0678849,0.120651,0.123638,0.0693294,0.111699,-0.00940275,0.0504523,-0.190198,0.104242,-0.123554,-0.139833,0.31895,-0.0387955
O94697,0.357921,0.0876431,0.157957,-0.0264412,0.0607473,0.199402,0.0418844,-0.137849,-0.0778493,0.0935066,-0.0478435,-0.078464,0.108478,0.12478,0.0792454,0.0937896,-0.0169035,0.0638214,-0.203861,0.101288,-0.108286,-0.16847,0.312561,-0.0250268
P39744,0.372506,0.0952048,0.163459,-0.0461333,0.0743201,0.183637,0.050355,-0.0987592,-0.048333,0.101708,-0.0470022,-0.0690423,0.124167,0.155427,0.0813573,0.118279,-0.000729899,0.0575894,-0.220436,0.123453,-0.0991528,-0.138987,0.317718,-0.0214352
Q9P7G0,0.380685,0.0865152,0.150827,-0.0635918,0.0452476,0.194886,0.0187519,-0.106103,-0.0519219,0.0859606,-0.0609392,-0.0710398,0.129575,0.137266,0.0774567,0.104665,-0.0124445,0.0725247,-0.2132,0.0889584,-0.108637,-0.145691,0.279484,-0.0423983
P27351,0.386696,0.100108,0.147551,-0.0351579,0.0449733,0.186172,0.0455061,-0.133963,-0.0665531,0.0767016,-0.0778678,-0.0483822,0.116983,0.13132,0.0722792,0.104385,-0.0395776,0.0498132,-0.217131,0.116016,-0.108739,-0.156975,0.277638,-0.0321275
O43005,0.380223,0.0979285,0.170799,-0.044137,0.0532055,0.197023,0.0506233,-0.134686,-0.0619224,0.0815386,-0.0451349,-0.0811053,0.139692,0.136271,0.0831156,0.114518,-0.0150944,0.0849395,-0.224111,0.100659,-0.127983,-0.156637,0.302277,-0.0405761
Q12522,0.382759,0.0996867,0.165416,-0.0503181,0.0730463,0.194544,0.0340826,-0.11074,-0.0622901,0.093308,-0.07375,-0.0671984,0.12034,0.124555,0.0547136,0.0961182,-0.0144498,0.0442279,-0.186091,0.101922,-0.119095,-0.165345,0.277484,-0.0220308
O94476,0.381255,0.107894,0.168408,-0.0345201,0.0618526,0.182173,0.0456605,-0.11232,-0.0466428,0.102811,-0.0483763,-0.0521176,0.132754,0.154802,0.0568,0.115815,-0.0332826,0.0608021,-0.197847,0.115783,-0.0965681,-0.153592,0.280814,-0.0360083
P32908,0.393245,0.0925801,0.181068,-0.0377068,0.0691707,0.197102,0.0249978,-0.14379,-0.0766444,0.11183,-0.0700937,-0.0855671,0.119321,0.14813,0.0757859,0.0974273,-0.00721792,0.060596,-0.21377,0.109327,-0.101665,-0.154961,0.304058,-0.0597749
O94383,0.359796,0.100906,0.159332,-0.0388676,0.0672222,0.167085,0.0156856,-0.127688,-0.0760686,0.0755208,-0.0604559,-0.0524291,0.11986,0.134174,0.0477358,0.111965,-0.0150499,0.0515423,-0.197864,0.0983205,-0.0920724,-0.124897,0.263383,-0.0552904
P38523,0.367503,0.0988902,0.162873,-0.0265755,0.0420318,0.218641,0.0194243,-0.125471,-0.0874301,0.0971432,-0.0560229,-0.0583407,0.131566,0.127263,0.0985875,0.118501,-0.00980597,0.086275,-0.191139,0.095389,-0.116845,-0.153966,0.305968,-0.0406512
O43047,0.345462,0.0895364,0.175301,-0.0479811,0.0743461,0.201544,0.049239,-0.0927279,-0.0623108,0.0922169,-0.034067,-0.0473979,0.124269,0.118819,0.0610879,0.10245,-0.035481,0.0491827,-0.202959,0.109671,-0.106401,-0.157756,0.306154,-0.0322045
P40555,0.348139,0.0795201,0.162934,-0.0482567,0.0377879,0.187184,0.0167745,-0.119804,-0.0716461,0.0680068,-0.0687681,-0.0760227,0.113125,0.141808,0.0640983,0.113316,-0.00779799,0.0715814,-0.189296,0.101114,-0.112924,-0.162085,0.286617,-0.0288972
O94393,0.353982,0.0902251,0.171074,-0.0522639,0.0331419,0.198564,0.0146112,-0.10312,-0.0564981,0.100889,-0.0458796,-0.0584241,0.0999739,0.108697,0.0794422,0.107094,-0.00853437,0.0645277,-0.202128,0.0743473,-0.126248,-0.154548,0.280315,-0.0351779
P78810,0.380533,0.0986704,0.134316,-0.0407144,0.0357318,0.180179,0.0108467,-0.116735,-0.062444,0.0979534,-0.065263,-0.0628814,0.134952,0.125572,0.0817696,0.121027,-0.00256663,0.0678298,-0.212268,0.0888063,-0.105882,-0.169394,0.270526,-0.0374198
P47075,0.362557,0.105824,0.161249,-0.0464957,0.0534105,0.164277,0.040716,-0.112538,-0.04209,0.101162,-0.048668,-0.0745995,0.118998,0.124907,0.0761842,0.110569,-0.0161432,0.0821961,-0.184372,0.0839434,-0.0939685,-0.1471,0.25957,-0.0484757
P42943,0.361192,0.11399,0.140892,-0.0324492,0.0474289,0.211124,0.0357976,-0.117266,-0.0487889,0.106664,-0.0419566,-0.0788051,0.119656,0.11887,0.0732914,0.126335,-0.0202971,0.0495953,-0.218584,0.116034,-0.105583,-0.156979,0.316643,-0.0443072
P87153,0.35737,0.0936396,0.165038,-0.0256147,0.039834,0.215729,0.0155926,-0.12339,-0.0721159,0.115083,-0.0390849,-0.0550234,0.137536,0.12741,0.092376,0.0916379,-0.0195016,0.073727,-0.19793,0.0998006,-0.116583,-0.177445,0.290504,-0.0172387
P39958,0.372316,0.0995703,0.16551,-0.0453774,0.0638899,0.18725,0.014015,-0.125385,-0.0577433,0.0980037,-0.0566674,-0.0505965,0.125946,0.118495,0.0932225,0.110689,-0.0362448,0.0725517,-0.214288,0.0845677,-0.13473,-0.176731,0.284298,-0.0513835
Q10305,0.36034,0.100891,0.171725,-0.0573583,0.0707882,0.197122,0.0189161,-0.0915834,-0.060318,0.0976219,-0.0678607,-0.083984,0.127499,0.129432,0.0669833,0.0796612,-0.0152893,0.0513739,-0.180676,0.108333,-0.0929345,-0.145909,0.286464,-0.0163615
O94700,0.391366,0.0935943,0.143342,-0.0261486,0.0737187,0.195623,0.0426392,-0.0996128,-0.049703,0.115686,-0.0384418,-0.0928914,0.118946,0.121299,0.0790455,0.128443,-0.00589165,0.0621003,-0.213406,0.0997084,-0.11564,-0.153831,0.313366,-0.0259061
O14467,0.342473,0.0908051,0.117677,-0.0200485,0.0627799,0.181233,0.0234812,-0.104917,-0.0617223,0.0830549,-0.0328821,-0.0567883,0.0885725,0.134953,0.0703287,0.0683637,-0.00373695,0.0660975,-0.193863,0.0671782,-0.110259,-0.151149,0.2727,-0.0437668
Q09906,0.366653,0.0807293,0.16852,-0.0464341,0.0586832,0.194797,0.015133,-0.12365,-0.044213,0.0993724,-0.0666147,-0.0800354,0.112212,0.132051,0.0575315,0.090219,-0.0327488,0.0745062,-0.218309,0.104095,-0.093908,-0.145716,0.284909,-0.0567089
P36142,0.379859,0.0899565,0.149551,-0.0383914,0.0598223,0.207154,0.0500136,-0.125062,-0.0621495,0.0818134,-0.0517,-0.0849097,0.109642,0.127439,0.0768325,0.112979,-0.0251558,0.0515084,-0.201419,0.124811,-0.121265,-0.173205,0.306719,-0.04627
